sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
AC;BRASILÉIA;11;Prefeito;15;ANA LEILA GALVÃO MAIA MOREIRA;LEILA GALVÃO;MDB;MDB / PTB / PSL / PL / AVANTE / PSD;1;Não Eleito;2020-11-15 23:07:17;01058;10001156734;Válido;2030402020;2020;0,3567;4590;12868
AC;BRASILÉIA;11;Prefeito;45;MANOEL PRETE;MANOEL PRETE;PSDB;PSDB;1;Não Eleito;2020-11-15 23:07:17;01058;10000733704;Válido;2030402020;2020;0,0487;627;12868
AC;BUJARI;11;Prefeito;12;JOÃO EDVALDO TELES DE LIMA;PADEIRO;PDT;MDB / PC do B / PDT / DEM;1;Eleito;2020-11-15 23:14:49;01007;10000964756;Válido;2030402020;2020;0,4802;3386;7051
AC;BUJARI;11;Prefeito;11;ROMUALDO DE SOUZA ARAÚJO;ROMUALDO ARAÚJO;PP;PSDB / PROS / REPUBLICANOS / PATRIOTA / AVANTE / PP;1;Não Eleito;2020-11-15 23:14:49;01007;10000958892;Válido;2030402020;2020;0,3278;2311;7051
AC;BUJARI;11;Prefeito;40;VALDIVINO NONATO DE SOUSA;JACARÉ;PSB;PSD / PSB;1;Não Eleito;2020-11-15 23:14:49;01007;10000744295;Válido;2030402020;2020;0,1042;735;7051
AC;BUJARI;11;Prefeito;77;FABRÍCIA SÁ DE FRANÇA OLIVEIRA;MISSIONÁRIA FABRÍCIA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não Eleito;2020-11-15 23:14:49;01007;10001002483;Válido;2030402020;2020;0,0611;431;7051
AC;BUJARI;11;Prefeito;13;ORLANDO DINIZ;ORLANDO DINIZ;PT;PT / PL;1;Não Eleito;2020-11-15 23:14:49;01007;10001001574;Válido;2030402020;2020;0,0267;188;7051
AC;CAPIXABA;11;Prefeito;25;MANOEL MAIA BEZERRA;MANOEL MAIA;DEM;DEM / SOLIDARIEDADE / PSDB / PROS / PP;1;Eleito;2020-11-15 22:36:15;01015;10001106777;Válido;2030402020;2020;0,4455;2627;5897
AC;CAPIXABA;11;Prefeito;15;ANTONIO CORDEIRO DA SILVA;JOÃOZINHO;MDB;REPUBLICANOS / PL / PDT / MDB;1;Não Eleito;2020-11-15 22:36:15;01015;10001253565;Válido;2030402020;2020;0,2235;1318;5897
AC;CAPIXABA;11;Prefeito;13;LOURIVAL MUSTAFA DE ANDRADE;SERRARIA;PT;PT / PSD;1;Não Eleito;2020-11-15 22:36:15;01015;10000880701;Válido;2030402020;2020;0,2082;1228;5897
AC;CAPIXABA;11;Prefeito;14;LAMARTINE MAIA NASCIMENTO;ENFERMEIRO LAMARTINE;PTB;PTB / DC;1;Não Eleito;2020-11-15 22:36:15;01015;10001012671;Válido;2030402020;2020;0,1228;724;5897
AC;CRUZEIRO DO SUL;11;Prefeito;11;JOSÉ DE SOUZA LIMA;ZEQUINHA LIMA;PP;PDT / PSB / SOLIDARIEDADE / PP / PSD / PROS / PC do B / PT / DC;1;Eleito;2020-11-16 10:18:06;01074;10001208679;Válido;2030402020;2020;0,4415;18766;42509
AC;CRUZEIRO DO SUL;11;Prefeito;15;FAGNER ROJAS SALES;FAGNER SALES;MDB;PMN / MDB / PSDB / REPUBLICANOS / PSC / AVANTE / PL;1;Não Eleito;2020-11-16 10:18:06;01074;10000805605;Válido;2030402020;2020;0,345;14666;42509
AC;CRUZEIRO DO SUL;11;Prefeito;17;ADONIS FRANCISCO DE ALMEIDA SOUZA;SARGENTO ADONIS;PSL;PSL / DEM;1;Não Eleito;2020-11-16 10:18:06;01074;10001066850;Válido;2030402020;2020;0,2135;9077;42509
AC;EPITACIOLÂNDIA;11;Prefeito;45;SERGIO LOPES DE SOUZA;DELEGADO SERGIO LOPES ;PSDB;PROS / PODE / PSDB;1;Eleito;2020-11-15 22:39:27;01112;10000775749;Válido;2030402020;2020;0,4409;3984;9036
AC;EPITACIOLÂNDIA;11;Prefeito;17;EVERTON SOARES DA SILVA;EVERTON SOARES;PSL;PSL / SOLIDARIEDADE / PSD / DEM;1;Não Eleito;2020-11-15 22:39:27;01112;10001216117;Válido;2030402020;2020;0,3683;3328;9036
AC;EPITACIOLÂNDIA;11;Prefeito;13;ROSINEIDE RODRIGUES LOPES;NEIDE LOPES;PT;PT;1;Não Eleito;2020-11-15 22:39:27;01112;10000888298;Válido;2030402020;2020;0,1088;983;9036
AC;EPITACIOLÂNDIA;11;Prefeito;11;JOÃO SEBASTIÃO FLORES DA SILVA;TIÃO FLORES;PP;PL / PP / MDB;1;Não Eleito;2020-11-15 22:39:27;01112;10000888115;Válido;2030402020;2020;0,082;741;9036
AC;FEIJÓ;11;Prefeito;11;KIEFER ROBERTO CAVALCANTE LIMA;KIEFER CAVALCANTE;PP;PP / PSD / DEM / SOLIDARIEDADE / PDT / PSB;1;Eleito;2020-11-16 11:12:34;01139;10000809574;Válido;2030402020;2020;0,5503;8528;15496
AC;FEIJÓ;11;Prefeito;15;FRANCIMAR FERNANDES DE ALBUQUERQUE;FRANCIMAR FERNANDES;MDB;PL / MDB / PC do B / PSDB;1;Não Eleito;2020-11-16 11:12:34;01139;10001096190;Válido;2030402020;2020;0,3689;5716;15496
AC;FEIJÓ;11;Prefeito;13;MAURO DEFESON BARROSO BRAGA;MAURO DEFESON;PT;PT;1;Não Eleito;2020-11-16 11:12:34;01139;10001049674;Válido;2030402020;2020;0,0456;706;15496
AC;FEIJÓ;11;Prefeito;17;JOSÉ GERSON DE CASTRO MEIRELES;GERSON MEIRELES;PSL;PSL;1;Não Eleito;2020-11-16 11:12:34;01139;10001051009;Válido;2030402020;2020;0,0352;546;15496
AC;JORDÃO;11;Prefeito;12;FRANCISCO NAUDINO RIBEIRO SOUZA;NAUDO RIBEIRO;PDT;PDT;1;Eleito;2020-11-16 10:46:48;01104;10000807983;Válido;2030402020;2020;0,302;1264;4186
AC;JORDÃO;11;Prefeito;15;ZEINA MARIA LINA DE MELO;ZEINA MELO;MDB;PSDB / MDB;1;Não Eleito;2020-11-16 10:46:48;01104;10001135791;Válido;2030402020;2020;0,2516;1053;4186
AC;JORDÃO;11;Prefeito;13;NÁGELA MARIA DE FIGUEIRÉDO SILVA;PROFESSORA NÁGELA;PT;PSD / PT;1;Não Eleito;2020-11-16 10:46:48;01104;10000808597;Válido;2030402020;2020;0,2186;915;4186
AC;JORDÃO;11;Prefeito;65;MARCEL RITHER HENRIQUE SANTOS DE SOUZA;MARCEL RITHER;PC do B;PC do B / PP;1;Não Eleito;2020-11-16 10:46:48;01104;10001137142;Válido;2030402020;2020;0,1835;768;4186
AC;JORDÃO;11;Prefeito;22;JOÃO ALVES CORDEIRO;JOÃO DA MANGUABA;PL;PL;1;Não Eleito;2020-11-16 10:46:48;01104;10000824349;Válido;2030402020;2020;0,0444;186;4186
AC;MANOEL URBANO;11;Prefeito;15;JOSE ALTANIZIO TAUMATURGO SÁ;TANÍZO SÁ;MDB;PP / PSDB / PSL / MDB;1;Eleito;2020-11-15 22:16:10;01554;10000650857;Válido;2030402020;2020;0,5712;3082;5396
AC;MANOEL URBANO;11;Prefeito;55;ALDEMAR FERREIRA JUNIOR;PASTOR ALDEMAR;PSD;PT / PL / PSB / PSD / PC do B / DEM;1;Não Eleito;2020-11-15 22:16:10;01554;10000805780;Válido;2030402020;2020;0,4288;2314;5396
AC;MARECHAL THAUMATURGO;11;Prefeito;55;ISAAC DA SILVA PIYAKO;ISAAC PIYAKO;PSD;PSD / PC do B / PSDB / PP / SOLIDARIEDADE;1;Eleito;2020-11-17 11:23:05;01040;10000801971;Válido;2030402020;2020;0,5399;4521;8373
AC;MARECHAL THAUMATURGO;11;Prefeito;13;CARLENE DE ANDRADE DA COSTA SÁ;CARLENE DE SÁ;PT;PDT / MDB / PT / PSB / PL;1;Não Eleito;2020-11-17 11:23:05;01040;10001266206;Válido;2030402020;2020;0,3945;3303;8373
AC;MARECHAL THAUMATURGO;11;Prefeito;90;SILVANO QUEIROZ DA SILVA;SILVANO QUEIROZ;PROS;PROS / PSC;1;Não Eleito;2020-11-17 11:23:05;01040;10000889943;Válido;2030402020;2020;0,0656;549;8373
AC;MÂNCIO LIMA;11;Prefeito;13;ISAAC DE SOUZA LIMA;ISAAC LIMA;PT;PT / REPUBLICANOS / PDT / PSD / PC do B;1;Eleito;2020-11-16 19:52:33;01090;10000645733;Válido;2030402020;2020;0,5432;4115;7575
AC;MÂNCIO LIMA;11;Prefeito;15;FRANCISCO RODRIGUES DE LIMA;CHICÃO;MDB;MDB / PSDB / PL;1;Não Eleito;2020-11-16 19:52:33;01090;10000664751;Válido;2030402020;2020;0,4568;3460;7575
AC;PLÁCIDO DE CASTRO;11;Prefeito;55;CAMILO DA SILVA;CAMILO DA SILVA;PSD;PSD / PDT / PSB;1;Eleito;2020-11-16 00:02:23;01511;10000977042;Válido;2030402020;2020;0,4078;3838;9411
AC;PLÁCIDO DE CASTRO;11;Prefeito;45;GEDEON SOUSA BARROS;GEDEON BARROS;PSDB;DEM / PC do B / PSDB / REPUBLICANOS / PL;1;Não Eleito;2020-11-16 00:02:23;01511;10001214317;Válido;2030402020;2020;0,2975;2800;9411
AC;PLÁCIDO DE CASTRO;11;Prefeito;15;FRANCISCO TAVARES DE SOUZA;TAVARES;MDB;MDB / PP;1;Não Eleito;2020-11-16 00:02:23;01511;10000702031;Válido;2030402020;2020;0,2847;2679;9411
AC;PLÁCIDO DE CASTRO;11;Prefeito;17;JOANA D'ARC VALENTE SANTANA;DOUTORA JOANA D'ARC;PSL;PSL;1;Não Eleito;2020-11-16 00:02:23;01511;10001210228;Válido;2030402020;2020;0,01;94;9411
AC;PORTO ACRE;11;Prefeito;11;BENEDITO CAVALCANTE DAMASCENO;BENÉ DAMASCENO;PP;DEM / PT / PP / PTB / PSD / PC do B;1;Eleito;2020-11-15 23:03:54;01023;10001013554;Válido;2030402020;2020;0,5681;5415;9531
AC;PORTO ACRE;11;Prefeito;15;JOSE MARIA RODRIGUES;ZÉ MARIA;MDB;MDB / PSDB / PROS / PL / SOLIDARIEDADE;1;Não Eleito;2020-11-15 23:03:54;01023;10000964638;Válido;2030402020;2020;0,2897;2761;9531
AC;PORTO ACRE;11;Prefeito;10;SEBASTIÃO CRUZ DA SILVA;BARÃOZINHO;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2020-11-15 23:03:54;01023;10000647115;Válido;2030402020;2020;0,1115;1063;9531
AC;PORTO ACRE;11;Prefeito;17;SEBASTIÃO GOMES DOS SANTOS;BALAL GOMES;PSL;PSL;1;Não Eleito;2020-11-15 23:03:54;01023;10000806621;Válido;2030402020;2020;0,0177;169;9531
AC;PORTO ACRE;11;Prefeito;40;MOACIR NOGUEIRA DA SILVA;MOACIR NOGUEIRA;PSB;PSB / PDT;1;Não Eleito;2020-11-15 23:03:54;01023;10001205900;Válido;2030402020;2020;0,0129;123;9531
AC;PORTO WALTER;11;Prefeito;15;SEBASTIAO NOGUEIRA DE ANDRADE;CESAR ANDRADE;MDB;MDB / PL / PSDB / PSD / PC do B / DEM;1;Eleito;2020-11-17 11:28:49;01066;10000804468;Válido;2030402020;2020;0,629;3411;5423
AC;PORTO WALTER;11;Prefeito;90;JOSE ARNOLDO LIMA DE ALMEIDA;ARNOLDO LIMA;PROS;PP / PT / PROS / PDT / PSB;1;Não Eleito;2020-11-17 11:28:49;01066;10000801178;Válido;2030402020;2020;0,371;2012;5423
AC;RIO BRANCO;11;Prefeito;11;SEBASTIÃO BOCALOM RODRIGUES;TIÃO BOCALOM;PP;PSD / PP;1;Segundo turno;2020-11-15 23:04:04;01392;10001003637;Válido;2030402020;2020;0,4958;87987;177462
AC;RIO BRANCO;11;Prefeito;40;MARIA DO SOCORRO NERI MEDEIROS DE SOUZA;SOCORRO NERI;PSB;PSB / PODE / PROS / SOLIDARIEDADE / PDT / PV / DEM / PTC;1;Segundo turno;2020-11-15 23:04:04;01392;10001154203;Válido;2030402020;2020;0,2268;40250;177462
AC;RIO BRANCO;11;Prefeito;45;MINORU MARTINS KINPARA;MINORU KINPARA;PSDB;CIDADANIA / PSL / PSDB;1;Não Eleito;2020-11-15 23:04:04;01392;10000969608;Válido;2030402020;2020;0,1462;25939;177462
AC;RIO BRANCO;11;Prefeito;15;ROBERTO DUARTE JÚNIOR;ROBERTO DUARTE;MDB;MDB / REPUBLICANOS / PTB / PL;1;Não Eleito;2020-11-15 23:04:04;01392;10000965109;Válido;2030402020;2020;0,0697;12362;177462
AC;RIO BRANCO;11;Prefeito;13;DANIEL QUEIROZ DE SANT'ANA;DANIEL ZEN;PT;PT / PSOL / PC do B;1;Não Eleito;2020-11-15 23:04:04;01392;10000848975;Válido;2030402020;2020;0,0401;7121;177462
AC;RIO BRANCO;11;Prefeito;70;BELCLADIO JARBAS SOSTER;JARBAS SOSTER;AVANTE;DC / PMN / PMB / PATRIOTA / AVANTE;1;Não Eleito;2020-11-15 23:04:04;01392;10001201470;Válido;2030402020;2020;0,0129;2294;177462
AC;RIO BRANCO;11;Prefeito;20;JAMYL ASFURY MARTINS OLIVEIRA;JAMYL ASFURY;PSC;PSC;1;Não Eleito;2020-11-15 23:04:04;01392;10000849828;Válido;2030402020;2020;0,0085;1509;177462
AC;RODRIGUES ALVES;11;Prefeito;90;JAILSON PONTES DE AMORIM;JAILSON AMORIM;PROS;PROS / PSD / PDT / PC do B / PSDB;1;Eleito;2020-11-17 11:39:13;01082;10001227111;Válido;2030402020;2020;0,6663;5977;8971
AC;RODRIGUES ALVES;11;Prefeito;13;FRANCISCO ERNILSON DE FREITAS;BURICA;PT;PT / MDB;1;Não Eleito;2020-11-17 11:39:13;01082;10000890853;Válido;2030402020;2020;0,2608;2340;8971
AC;RODRIGUES ALVES;11;Prefeito;14;EMERSON SOARES PEREIRA;DR EMERSON;PTB;DEM / PTB;1;Não Eleito;2020-11-17 11:39:13;01082;10001154267;Válido;2030402020;2020;0,0382;343;8971
AC;RODRIGUES ALVES;11;Prefeito;11;JOSÉ DEMÉTRIO DE SOUZA LIVAS;DEMÉTRIO LIVAS;PP;PP / PSL;1;Não Eleito;2020-11-17 11:39:13;01082;10000939836;Válido;2030402020;2020;0,0342;307;8971
AC;RODRIGUES ALVES;11;Prefeito;50;JAILSON EUGENIO DE SOUZA;JAILSON EUGENIO;PSOL;PSOL;1;Não Eleito;2020-11-17 11:39:13;01082;10000664926;Válido;2030402020;2020;0,0004;4;8971
AC;SANTA ROSA DO PURUS;11;Prefeito;15;JOSÉ ALTAMIR TAUMATURGO DE SÁ;TAMIR DE SÁ;MDB;PSD / PL / MDB;1;Eleito;2020-11-20 15:21:44;01031;10000809636;Válido;2030402020;2020;0,4063;1156;2845
AC;SANTA ROSA DO PURUS;11;Prefeito;11;FRANCISCO DE ASSIS FERNANDES DA COSTA;ASSIS MOURA;PP;DEM / PP / PT;1;Não Eleito;2020-11-20 15:21:44;01031;10000984525;Válido;2030402020;2020;0,3571;1016;2845
AC;SANTA ROSA DO PURUS;11;Prefeito;45;ALDO RODRIGUES DE MOURA;ALDO MOURA;PSDB;PSDB / AVANTE;1;Não Eleito;2020-11-20 15:21:44;01031;10001078969;Válido;2030402020;2020;0,2035;579;2845
AC;SANTA ROSA DO PURUS;11;Prefeito;90;ODEIZA GOMES COELHO;ODEIZA GOMES;PROS;PROS;1;Não Eleito;2020-11-20 15:21:44;01031;10000809638;Válido;2030402020;2020;0,033;94;2845
AC;SENA MADUREIRA;11;Prefeito;15;OSMAR SERAFIM DE ANDRADE;MAZINHO SERAFIM;MDB;DEM / PSB / PL / PSD / MDB / PSL;1;Eleito;2020-11-15 22:15:15;01457;10000874689;Válido;2030402020;2020;0,5663;12183;21512
AC;SENA MADUREIRA;11;Prefeito;11;GEHLEN DINIZ ANDRADE;GERLEN DINIZ;PP;CIDADANIA / PTB / PDT / PP / PSDB;1;Não Eleito;2020-11-15 22:15:15;01457;10000968458;Válido;2030402020;2020;0,4337;9329;21512
AC;SENADOR GUIOMARD;11;Prefeito;11;ROSANA PEREIRA DA SILVA;ROSANA GOMES;PP;PP / PSD;1;Eleito;2020-11-16 00:10:29;01538;10000969669;Válido;2030402020;2020;0,3252;4428;13618
AC;SENADOR GUIOMARD;11;Prefeito;77;JUCIMAR PESSOA DE SOUZA;GILSON DA FUNERÁRIA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não Eleito;2020-11-16 00:10:29;01538;10000854194;Válido;2030402020;2020;0,2932;3993;13618
AC;SENADOR GUIOMARD;11;Prefeito;15;ANDRE LUIS TAVARES DA CRUZ MAIA;ANDRÉ MAIA;MDB;MDB / PL;1;Não Eleito;2020-11-16 00:10:29;01538;10001058727;Válido;2030402020;2020;0,2403;3272;13618
AC;SENADOR GUIOMARD;11;Prefeito;45;MARIA RAIMUNDA RODRIGUES PINHEIRO MENEZES;BRANCA MENEZES;PSDB;PSDB / REPUBLICANOS;1;Não Eleito;2020-11-16 00:10:29;01538;10001063677;Válido;2030402020;2020;0,122;1662;13618
AC;SENADOR GUIOMARD;11;Prefeito;17;JOÃO DE SOUZA CARVALHO;JOÃO CARVALHO;PSL;PSL;1;Não Eleito;2020-11-16 00:10:29;01538;10001061241;Válido;2030402020;2020;0,0193;263;13618
AC;TARAUACÁ;11;Prefeito;12;MARIA LUCINÉIA NERY DE LIMA MENEZES;MARIA LUCINÉIA;PDT;PDT / PSD;1;Eleito;2020-11-16 09:47:45;01473;10001075708;Válido;2030402020;2020;0,2942;5461;18562
AC;TARAUACÁ;11;Prefeito;25;ANTÔNIO VIANA DE SOUZA;ABDIAS DA FARMACIA;DEM;DEM / PSDB;1;Não Eleito;2020-11-16 09:47:45;01473;10001131546;Válido;2030402020;2020;0,2505;4650;18562
AC;TARAUACÁ;11;Prefeito;65;FRANCISCO DAS CHAGAS BATISTA LOPES;BATISTA;PC do B;PT / PC do B / PSB;1;Não Eleito;2020-11-16 09:47:45;01473;10001255918;Válido;2030402020;2020;0,2414;4480;18562
AC;TARAUACÁ;11;Prefeito;15;RIBAMAR DE SOUSA FEITOZA JUNIOR;JUNIOR FEITOSA;MDB;PL / PP / MDB / DC;1;Não Eleito;2020-11-16 09:47:45;01473;10000739945;Válido;2030402020;2020;0,1958;3634;18562
AC;TARAUACÁ;11;Prefeito;50;BARTOLOMEU FRANCISCO DA ROCHA MARQUES;PROFESSOR BASTO VIANA;PSOL;PSOL;1;Não Eleito;2020-11-16 09:47:45;01473;10000644872;Válido;2030402020;2020;0,0151;280;18562
AC;TARAUACÁ;11;Prefeito;14;FRANCISCO GUIMARÃES PEREIRA;R SETE;PTB;PTB;1;Não Eleito;2020-11-16 09:47:45;01473;10000766416;Válido;2030402020;2020;0,0031;57;18562
AC;XAPURI;11;Prefeito;13;FRANCISCO UBIRACY MACHADO DE VASCONCELOS;BIRA VASCONCELOS;PT;PT / PSB;1;Eleito;2020-11-15 22:38:38;01490;10001149361;Válido;2030402020;2020;0,4337;3815;8797
AC;XAPURI;11;Prefeito;11;CARLA VELOSO TAVARES MENDONÇA;CARLA MENDONÇA;PP;PP / DEM;1;Não Eleito;2020-11-15 22:38:38;01490;10001126600;Válido;2030402020;2020;0,2658;2338;8797
AC;XAPURI;11;Prefeito;15;CARLOS VENÍCIUS FERREIRA RIBEIRO JUNIOR;CARLOS VENÍCIUS;MDB;MDB;1;Não Eleito;2020-11-15 22:38:38;01490;10001240949;Válido;2030402020;2020;0,164;1443;8797
AC;XAPURI;11;Prefeito;55;GESSI NASCIMENTO DA SILVA;GESSI CAPELÃO;PSD;PSD;1;Não Eleito;2020-11-15 22:38:38;01490;10001149608;Válido;2030402020;2020;0,1365;1201;8797
AL;ANADIA;11;Prefeito;11;JOSÉ CELINO RIBEIRO DE LIMA;CELINO ROCHA;PP;PP;1;Eleito;2020-11-16 00:33:15;27030;20000689391;Válido;2030402020;2020;0,6019;5456;9064
AL;ANADIA;11;Prefeito;15;PAULO HENRIQUE SANTOS DÂMASO;PAULO DÂMASO;MDB;MDB / PTB;1;Não Eleito;2020-11-16 00:33:15;27030;20001213509;Válido;2030402020;2020;0,3866;3504;9064
AL;ANADIA;11;Prefeito;90;JOSE ANDERSON SANTO DA SILVA;ANDERSON PROMOFESTA;PROS;PROS;1;Não Eleito;2020-11-16 00:33:15;27030;20000796102;Válido;2030402020;2020;0,0115;104;9064
AL;ARAPIRACA;11;Prefeito;15;JOSÉ LUCIANO BARBOSA DA SILVA;LUCIANO BARBOSA;MDB;MDB / DEM / PSC / PL / PT / PC do B;1;Eleito;2020-12-15 09:32:51;27057;20000686605;Válido;2030402020;2020;0,5456;59249;108598
AL;ARAPIRACA;11;Prefeito;10;FABIANA CAVALCANTE PESSOA;FABIANA PESSOA;REPUBLICANOS;REPUBLICANOS / PSD / AVANTE / PSL;1;Não Eleito;2020-12-15 09:32:51;27057;20000909917;Válido;2030402020;2020;0,1922;20874;108598
AL;ARAPIRACA;11;Prefeito;11;TARCIZO SAMPAIO FREIRE;TARCIZO FREIRE;PP;PP / PDT;1;Não Eleito;2020-12-15 09:32:51;27057;20000751793;Válido;2030402020;2020;0,1508;16376;108598
AL;ARAPIRACA;11;Prefeito;77;GILVANIA GOMES DE BARROS PEREIRA;GILVANIA BARROS;SOLIDARIEDADE;SOLIDARIEDADE;1;Não Eleito;2020-12-15 09:32:51;27057;20001110093;Válido;2030402020;2020;0,0647;7021;108598
AL;ARAPIRACA;11;Prefeito;51;CLÁUDIO JOSÉ FERREIRA DE LIMA CANUTO;CLÁUDIO CANUTO;PATRIOTA;PATRIOTA;1;Não Eleito;2020-12-15 09:32:51;27057;20000686614;Válido;2030402020;2020;0,0232;2517;108598
AL;ARAPIRACA;11;Prefeito;23;HECTOR IGOR MARTINS E SILVA;HECTOR MARTINS;CIDADANIA;CIDADANIA;1;Não Eleito;2020-12-15 09:32:51;27057;20000665870;Válido;2030402020;2020;0,0193;2101;108598
AL;ARAPIRACA;11;Prefeito;50;LINDOMAR FERREIRA DE QUEIROZ;LINDOMAR FERREIRA;PSOL;PSOL;1;Não Eleito;2020-12-15 09:32:51;27057;20001149884;Válido;2030402020;2020;0,0042;460;108598
AL;ATALAIA;11;Prefeito;20;CECÍLIA LIMA HERRMANN ROCHA;CECI ROCHA;PSC;PSC;1;Eleito;2020-11-15 22:20:31;27073;20000841216;Válido;2030402020;2020;0,6263;14057;22443
AL;ATALAIA;11;Prefeito;15;FRANCISCO LUIZ DE ALBUQUERQUE;CHICO VIGARIO;MDB;PP / MDB;1;Não Eleito;2020-11-15 22:20:31;27073;20000961643;Válido;2030402020;2020;0,3653;8198;22443
AL;ATALAIA;11;Prefeito;13;LESSO BENEDITO DOS SANTOS;PROFESSOR LESSO;PT;PT;1;Não Eleito;2020-11-15 22:20:31;27073;20001197806;Válido;2030402020;2020;0,0065;147;22443
AL;ATALAIA;11;Prefeito;19;JOSÉ JERÔNIMO DE FARIAS NETO;JOTA JÉO;PODE;PODE;1;Não Eleito;2020-11-15 22:20:31;27073;20000835629;Válido;2030402020;2020;0,0018;41;22443
AL;BARRA DE SANTO ANTÔNIO;11;Prefeito;14;LIVIA CARLA DA SILVA ALVES;LIVIA CARLA;PTB;PTB;1;Eleito;2020-11-15 22:17:17;27090;20001124152;Válido;2030402020;2020;0,5319;4899;9210
AL;BARRA DE SANTO ANTÔNIO;11;Prefeito;25;EMANUELLA CORADO ACIOLI DE MOURA;EMANUELLA MOURA;DEM;DEM / PL / PP;1;Não Eleito;2020-11-15 22:17:17;27090;20000862675;Válido;2030402020;2020;0,4681;4311;9210
AL;BARRA DE SÃO MIGUEL;11;Prefeito;11;BENEDITO DE LIRA;BIU DE LIRA;PP;PP / REPUBLICANOS / MDB;1;Eleito;2020-11-15 22:18:41;27111;20000672227;Válido;2030402020;2020;0,5379;2900;5391
AL;BARRA DE SÃO MIGUEL;11;Prefeito;14;SILAS ALBUQUERQUE SANTOS;SILAS;PTB;CIDADANIA / PTB;1;Não Eleito;2020-11-15 22:18:41;27111;20000767247;Válido;2030402020;2020;0,3695;1992;5391
AL;BARRA DE SÃO MIGUEL;11;Prefeito;55;THACIANNY DA ROCHA FERRO;TACIANE FERRO;PSD;PSD;1;Não Eleito;2020-11-15 22:18:41;27111;20000825416;Válido;2030402020;2020;0,0588;317;5391
AL;BARRA DE SÃO MIGUEL;11;Prefeito;65;ANGELA MARIA STEMLER REIS;ANGELA STEMLER;PC do B;PC do B;1;Não Eleito;2020-11-15 22:18:41;27111;20000776795;Válido;2030402020;2020;0,0338;182;5391
AL;BATALHA;11;Prefeito;15;MARINA THEREZA CINTRA DANTAS;MARINA DANTAS;MDB;MDB / PP;1;Eleito;2020-11-15 22:07:36;27138;20000777203;Válido;2030402020;2020;0,5762;5739;9960
