sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
AC;CRUZEIRO DO SUL;11;Prefeito;15;JESSICA ROJAS SALES;JESSICA SALES;MDB;MDB / PSB / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:14:37;01074;10001927084;Válido;2045202024;2024;0,498;24281;48759
AC;EPITACIOLÂNDIA;11;Prefeito;22;SÉRGIO LOPES DE SOUZA;DELEGADO SÉRGIO LOPES;PL;REPUBLICANOS / PL / UNIÃO / PSD / SOLIDARIEDADE;1;Eleito;2024-10-06 19:06:06;01112;10001988002;Válido;2045202024;2024;0,5854;6614;11299
AC;EPITACIOLÂNDIA;11;Prefeito;11;EVERTON SOARES DA SILVA;EVERTON;PP;PP / PDT / PSB / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:06:06;01112;10001931948;Válido;2045202024;2024;0,3838;4337;11299
AC;EPITACIOLÂNDIA;11;Prefeito;15;ANTONIO JOSÉ SOARES DO NASCIMENTO;PROFESSOR SOARES;MDB;MDB;1;Não Eleito;2024-10-06 19:06:06;01112;10002225953;Válido;2045202024;2024;0,0308;348;11299
AC;FEIJÓ;11;Prefeito;10;RAILSON FERREIRA DA SILVA;DELEGADO RAILSON;REPUBLICANOS;REPUBLICANOS / PSD / MDB;1;Eleito;2024-10-06 19:11:29;01139;10002115536;Válido;2045202024;2024;0,4999;8938;17880
AC;FEIJÓ;11;Prefeito;11;CLÁUDIO BRAGA LEITE;CLÁUDIO BRAGA ;PP;PP / PDT / PODE / SOLIDARIEDADE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 19:11:29;01139;10002157497;Válido;2045202024;2024;0,334;5972;17880
AC;FEIJÓ;11;Prefeito;44;CADMIEL JOSÉ ARAÚJO BOMFIM;CADMIEL BOMFIM;UNIÃO;UNIÃO / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:11:29;01139;10002182019;Válido;2045202024;2024;0,1129;2018;17880
AC;FEIJÓ;11;Prefeito;22;TEREZINHA DOS SANTOS MOREIRA;TEREZINHA;PL;PL;1;Não Eleito;2024-10-06 19:11:29;01139;10002289384;Válido;2045202024;2024;0,0532;952;17880
AC;JORDÃO;11;Prefeito;11;FRANCISCO NAUDINO RIBEIRO SOUZA;NAUDO RIBEIRO;PP;REPUBLICANOS / PP / PDT / UNIÃO;1;Eleito;2024-10-06 18:08:31;01104;10002063163;Válido;2045202024;2024;0,4302;2076;4826
AC;JORDÃO;11;Prefeito;20;NAGELA MARIA DE FIGUEIREDO SILVA;PROFESSORA NAGELA;PODE;PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 18:08:31;01104;10002371304;Válido;2045202024;2024;0,3125;1508;4826
AC;JORDÃO;11;Prefeito;65;ELSON DE LIMA FARIAS;ELSON FARIAS;PC do B;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / MDB / PSD;1;Não Eleito;2024-10-06 18:08:31;01104;10002215048;Válido;2045202024;2024;0,2574;1242;4826
AC;MANOEL URBANO;11;Prefeito;11;RAIMUNDO TOSCANO VELOZO;TOSCANO VELOZO;PP;PP / MDB;1;Eleito;2024-11-11 14:38:44;01554;10002003639;Válido;2045202024;2024;0,5095;3441;6754
AC;MANOEL URBANO;11;Prefeito;10;FRANCIMILSON RODRIGUES DA SILVA;MACARRÃO;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2024-11-11 14:38:44;01554;10001995114;Válido;2045202024;2024;0,072;486;6754
AC;MANOEL URBANO;11;Prefeito;44;IZAUTE BARROSO DE SOUZA;IZAUTE VAZ;UNIÃO;UNIÃO / PSD;1;Não Eleito;2024-11-11 14:38:44;01554;10001907915;Anulado;2045202024;2024;0,4186;0;6754
AC;MARECHAL THAUMATURGO;11;Prefeito;11;VALDELIO JOSE DO NASCIMENTO FURTADO;VALDELIO FURTADO;PP;REPUBLICANOS / PP / UNIÃO / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Eleito;2024-10-06 21:12:53;01040;10002069342;Válido;2045202024;2024;0,5992;5802;9683
AC;MARECHAL THAUMATURGO;11;Prefeito;20;ITAMAR PEREIRA DE SA;ITAMAR DE SÁ;PODE;PDT / PODE / PL;1;Não Eleito;2024-10-06 21:12:53;01040;10002207746;Válido;2045202024;2024;0,4008;3881;9683
AC;MÂNCIO LIMA;11;Prefeito;11;JOSE LUIZ GOMES DA COSTA;ZÉ LUIZ;PP;REPUBLICANOS / PP / PSD / PODE / UNIÃO / SOLIDARIEDADE;1;Eleito;2024-10-06 19:13:44;01090;10002034946;Válido;2045202024;2024;0,5065;6154;12149
AC;MÂNCIO LIMA;11;Prefeito;15;FRANCISCO RODRIGUES DE LIMA;CHICÃO DA DISTRIBUIDORA;MDB;MDB / PL / SOLIDARIEDADE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 19:13:44;01090;10002034733;Válido;2045202024;2024;0,4935;5995;12149
AC;PLÁCIDO DE CASTRO;11;Prefeito;11;CAMILO DA SILVA;CAMILO DA SILVA;PP;REPUBLICANOS / PP / SOLIDARIEDADE / PL / UNIÃO;1;Eleito;2024-10-06 19:15:46;01511;10002175295;Válido;2045202024;2024;0,6793;6914;10178
AC;PLÁCIDO DE CASTRO;11;Prefeito;55;FRANCISCO TAVARES DE SOUZA;TAVARES;PSD;PSD / PODE / MDB;1;Não Eleito;2024-10-06 19:15:46;01511;10002090994;Válido;2045202024;2024;0,2856;2907;10178
AC;PLÁCIDO DE CASTRO;11;Prefeito;12;FRANCISCO DAS CHAGAS FERREIRA HOLANDA;HOLANDA;PDT;PDT;1;Não Eleito;2024-10-06 19:15:46;01511;10002248977;Válido;2045202024;2024;0,0351;357;10178
AC;PORTO ACRE;11;Prefeito;11;MAXIMO ANTONIO DE SOUZA DA COSTA;MAXIMO;PP;PP / PL / MDB / PSD / UNIÃO / PDT;1;Eleito;2024-10-06 18:59:22;01023;10001953024;Válido;2045202024;2024;0,5849;6821;11661
AC;PORTO ACRE;11;Prefeito;20;JOSE MARIA RODRIGUES;ZÉ MARIA;PODE;AGIR / PODE;1;Não Eleito;2024-10-06 18:59:22;01023;10001910660;Válido;2045202024;2024;0,2568;2994;11661
AC;PORTO ACRE;11;Prefeito;45;KEILA MARA DA SILVA;PROFESSORA KEILA;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 18:59:22;01023;10002062344;Válido;2045202024;2024;0,0866;1010;11661
AC;PORTO ACRE;11;Prefeito;10;GILCIRLEY HONORIO RODRIGUES;GILCIRLEY RODRIGUES;REPUBLICANOS;REPUBLICANOS / PSB;1;Não Eleito;2024-10-06 18:59:22;01023;10001928704;Válido;2045202024;2024;0,0717;836;11661
AC;PORTO WALTER;11;Prefeito;11;SEBASTIÃO NOGUEIRA DE ANDRADE;CESAR ANDRADE;PP;REPUBLICANOS / PP / UNIÃO / PSD;1;Eleito;2024-10-06 18:21:43;01066;10002047340;Válido;2045202024;2024;0,625;4181;6690
AC;PORTO WALTER;11;Prefeito;13;ALSINEIS JOSÉ GONÇALVES DA SILVA;MANÃO GONÇALVES;PT;PDT / PSB / MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 18:21:43;01066;10002373239;Válido;2045202024;2024;0,375;2509;6690
AC;RIO BRANCO;11;Prefeito;22;SEBASTIAO BOCALOM RODRIGUES;TIÃO BOCALOM;PL;PP / PL / UNIÃO / PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / SOLIDARIEDADE;1;Eleito;2024-10-06 19:32:38;01392;10001908807;Válido;2045202024;2024;0,5482;108605;198095
AC;RIO BRANCO;11;Prefeito;15;MARCUS ALEXANDRE MEDICI AGUIAR VIANA DA SILVA;MARCUS ALEXANDRE;MDB;MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / REPUBLICANOS / AGIR / PRD;1;Não Eleito;2024-10-06 19:32:38;01392;10001984285;Válido;2045202024;2024;0,3477;68884;198095
AC;RIO BRANCO;11;Prefeito;30;EMERSON OLIVEIRA JARUDE THOMAZ;JARUDE;NOVO;NOVO;1;Não Eleito;2024-10-06 19:32:38;01392;10001913167;Válido;2045202024;2024;0,0716;14186;198095
AC;RIO BRANCO;11;Prefeito;40;JANILSON LOPES LEITE;DR JENILSON;PSB;PSB;1;Não Eleito;2024-10-06 19:32:38;01392;10002171655;Válido;2045202024;2024;0,0324;6420;198095
AC;RODRIGUES ALVES;11;Prefeito;55;SALATIEL PINHEIRO MAGALHAES;SALATIEL MAGALHÃES;PSD;REPUBLICANOS / PRD / PL / PSD;1;Eleito;2024-10-06 19:12:52;01082;10002058655;Válido;2045202024;2024;0,6011;6252;10401
AC;RODRIGUES ALVES;11;Prefeito;20;FRANCISCO ERNILSON DE FREITAS;BURICA;PODE;PODE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / SOLIDARIEDADE;1;Não Eleito;2024-10-06 19:12:52;01082;10002059237;Válido;2045202024;2024;0,3139;3265;10401
AC;RODRIGUES ALVES;11;Prefeito;11;FRANCISCO JARDSON FERNANDES DE SOUZA;CURINGA;PP;PP / UNIÃO;1;Não Eleito;2024-10-06 19:12:52;01082;10002332615;Válido;2045202024;2024;0,085;884;10401
AC;SANTA ROSA DO PURUS;11;Prefeito;15;JOSE ALTAMIR TAUMATURGO SÁ;TAMIR SÁ;MDB;PP / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / MDB;1;Eleito;2024-10-06 20:18:38;01031;10001907913;Válido;2045202024;2024;0,5175;1642;3173
AC;SANTA ROSA DO PURUS;11;Prefeito;20;ALDO RODRIGUES DE MOURA;ALDO MOURA;PODE;PODE / SOLIDARIEDADE;1;Não Eleito;2024-10-06 20:18:38;01031;10002073138;Válido;2045202024;2024;0,3795;1204;3173
AC;SANTA ROSA DO PURUS;11;Prefeito;40;TXUA DOMINGOS HUNI KUIN;TXUÃ HUNI KUIN;PSB;PSB;1;Não Eleito;2024-10-06 20:18:38;01031;10001985361;Válido;2045202024;2024;0,1031;327;3173
AC;SENA MADUREIRA;11;Prefeito;11;GEHLEN DINIZ ANDRADE;GERLEN DINIZ;PP;PP / MDB / REPUBLICANOS;1;Eleito;2024-10-06 20:20:33;01457;10002126903;Válido;2045202024;2024;0,5425;13391;24684
AC;SENA MADUREIRA;11;Prefeito;44;GILBERTO LIRA DE ALMEIDA;GILBERTO LIRA;UNIÃO;PL / PSD / UNIÃO;1;Não Eleito;2024-10-06 20:20:33;01457;10001986112;Válido;2045202024;2024;0,4575;11293;24684
AC;SENADOR GUIOMARD;11;Prefeito;11;ROSANA PEREIRA DA SILVA;ROSANA GOMES;PP;REPUBLICANOS / PP / PDT / PL / UNIÃO;1;Eleito;2024-10-06 19:12:18;01538;10002090455;Válido;2045202024;2024;0,624;9592;15372
AC;SENADOR GUIOMARD;11;Prefeito;55;JUCIMAR PESSOA DE SOUZA;GILSON DA FUNERÁRIA;PSD;PSD / SOLIDARIEDADE;1;Não Eleito;2024-10-06 19:12:18;01538;10001934983;Válido;2045202024;2024;0,3218;4947;15372
AC;SENADOR GUIOMARD;11;Prefeito;15;MOISES GOMES MOREIRA;MOISES CEARÁ;MDB;MDB;1;Não Eleito;2024-10-06 19:12:18;01538;10002161671;Válido;2045202024;2024;0,0295;453;15372
AC;SENADOR GUIOMARD;11;Prefeito;13;ADONAY DE OLIVEIRA BRITO;ADONAY;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:12:18;01538;10002307587;Válido;2045202024;2024;0,0247;380;15372
AC;TARAUACÁ;11;Prefeito;11;RODRIGO DAMASCENO CATÃO;RODRIGO DAMASCENO;PP;PP / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / MDB;1;Eleito;2024-10-06 18:33:19;01473;10002222571;Válido;2045202024;2024;0,4516;9765;21622
AC;TARAUACÁ;11;Prefeito;12;MARIA LUCINÉIA NERY DE LIMA MENEZES;MARIA LUCINÉIA;PDT;PDT / PODE / PL;1;Não Eleito;2024-10-06 18:33:19;01473;10002087061;Válido;2045202024;2024;0,4223;9130;21622
AC;TARAUACÁ;11;Prefeito;10;JOSÉ TELES DE OLIVEIRA FILHO;ZÉ FILHO;REPUBLICANOS;REPUBLICANOS / UNIÃO / PSD / SOLIDARIEDADE;1;Não Eleito;2024-10-06 18:33:19;01473;10002370907;Válido;2045202024;2024;0,1261;2727;21622
AC;XAPURI;11;Prefeito;11;MAXSUEL MAIA PEREIRA;MAXSUEL MAIA;PP;PP / PDT / PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Eleito;2024-10-06 20:06:57;01490;10002180860;Válido;2045202024;2024;0,3648;3788;10383
AC;XAPURI;11;Prefeito;13;ERIVELTON SOARES DA CRUZ;ERIVELTON SOARES;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / MDB / PSB / PSD;1;Não Eleito;2024-10-06 20:06:57;01490;10002129812;Válido;2045202024;2024;0,3502;3636;10383
AC;XAPURI;11;Prefeito;44;ANTÔNIO PEDRO MENDONÇA;ANTÔNIO PEDRO;UNIÃO;REPUBLICANOS / PL / UNIÃO;1;Não Eleito;2024-10-06 20:06:57;01490;10002002972;Válido;2045202024;2024;0,285;2959;10383
AL;ANADIA;11;Prefeito;11;PAULO VICTOR PEREIRA ROCHA;VICTOR ROCHA;PP;REPUBLICANOS / PP / PDT;1;Eleito;2024-10-06 19:48:18;27030;20001963152;Válido;2045202024;2024;0,54;5446;10085
AL;ANADIA;11;Prefeito;40;AMÓS DE ALMEIDA ROCHA;AMÓS ROCHA;PSB;PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:48:18;27030;20002095916;Válido;2045202024;2024;0,46;4639;10085
AL;ARAPIRACA;11;Prefeito;15;JOSE LUCIANO BARBOSA DA SILVA;LUCIANO BARBOSA;MDB;MDB / PP / PSB / UNIÃO / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PODE;1;Eleito;2024-10-06 19:12:51;27057;20002009772;Válido;2045202024;2024;0,8504;100890;118644
AL;ARAPIRACA;11;Prefeito;22;FABIANA CAVALCANTE PESSOA;FABIANA PESSOA;PL;PL / PMB / REPUBLICANOS;1;Não Eleito;2024-10-06 19:12:51;27057;20002200880;Válido;2045202024;2024;0,1402;16635;118644
AL;ARAPIRACA;11;Prefeito;50;SILVIO CEZAR BALBINO DA SILVA;DR SILVIO CEZAR;PSOL;Federação PSOL REDE(PSOL/REDE);1;Não Eleito;2024-10-06 19:12:51;27057;20002009050;Válido;2045202024;2024;0,0049;583;118644
AL;ARAPIRACA;11;Prefeito;45;LINDOMAR FERREIRA DE QUEIROZ;LINDOMAR FERREIRA;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 19:12:51;27057;20002266607;Válido;2045202024;2024;0,0045;536;118644
AL;ATALAIA;11;Prefeito;15;CECILIA LIMA HERRMANN;CECI;MDB;MDB / PP;1;Eleito;2024-10-06 19:15:21;27073;20001981543;Válido;2045202024;2024;0,7995;19600;24516
AL;ATALAIA;11;Prefeito;12;MAURICIO TENÓRIO DA SILVA;MAURICIO TENORIO;PDT;PDT;1;Não Eleito;2024-10-06 19:15:21;27073;20002332818;Válido;2045202024;2024;0,0988;2423;24516
AL;ATALAIA;11;Prefeito;45;MARCOS ANDRÉ MACENA ALVES;MARCOS REBOLLO;PSDB;PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 19:15:21;27073;20002248297;Válido;2045202024;2024;0,0878;2153;24516
AL;ATALAIA;11;Prefeito;13;LESSO BENEDITO DOS SANTOS;PROFESSOR LESSO;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:15:21;27073;20002332908;Válido;2045202024;2024;0,0139;340;24516
AL;BARRA DE SANTO ANTÔNIO;11;Prefeito;10;LIVIA CARLA DA SILVA ALVES;LIVIA CARLA;REPUBLICANOS;REPUBLICANOS / PSD / SOLIDARIEDADE;1;Eleito;2024-10-06 19:52:58;27090;20002084730;Válido;2045202024;2024;0,6088;7647;12560
AL;BARRA DE SANTO ANTÔNIO;11;Prefeito;15;EMANUELLA CORADO ACIOLI DE MOURA;MANU MOURA;MDB;MDB / PSB;1;Não Eleito;2024-10-06 19:52:58;27090;20002256597;Válido;2045202024;2024;0,3856;4843;12560
AL;BARRA DE SANTO ANTÔNIO;11;Prefeito;44;CLEBER MALTA XAVIER;CLEBER MALTA;UNIÃO;UNIÃO;1;Não Eleito;2024-10-06 19:52:58;27090;20002257915;Válido;2045202024;2024;0,0033;42;12560
AL;BARRA DE SANTO ANTÔNIO;11;Prefeito;27;MOACYDES CAPARICA ALEXANDRE;MOACYDES ;DC;DC;1;Não Eleito;2024-10-06 19:52:58;27090;20002369373;Válido;2045202024;2024;0,0022;28;12560
AL;BARRA DE SÃO MIGUEL;11;Prefeito;11;BENEDITO DE LIRA;BENEDITO DE LIRA;PP;PP / PL / UNIÃO;1;Eleito;2024-10-06 19:01:47;27111;20001934597;Válido;2045202024;2024;0,6812;4563;6698
AL;BARRA DE SÃO MIGUEL;11;Prefeito;15;FLORIANO DE ALBUQUERQUE MELO NETO;FLORIANO MELO;MDB;MDB / PDT / PSB;1;Não Eleito;2024-10-06 19:01:47;27111;20002015920;Válido;2045202024;2024;0,3188;2135;6698
AL;BATALHA;11;Prefeito;15;WAGNEY DANTAS CORREIA CAJE;WAGNEY DANTAS;MDB;MDB / PSB;1;Eleito;2024-10-06 18:31:34;27138;20001980366;Válido;2045202024;2024;0,6439;6951;10795
AL;BATALHA;11;Prefeito;11;ALEX SANDRO ROCHA PINTO;SANDRO PINTO;PP;PP;1;Não Eleito;2024-10-06 18:31:34;27138;20001965395;Válido;2045202024;2024;0,2585;2791;10795
AL;BATALHA;11;Prefeito;20;NELSON BEZERRA DA COSTA NETO;NELSON BEZERRA;PODE;PODE;1;Não Eleito;2024-10-06 18:31:34;27138;20002246902;Válido;2045202024;2024;0,0975;1053;10795
AL;BELO MONTE;11;Prefeito;15;DALMO AUGUSTO DE ALMEIDA JÚNIOR;DALMINHO;MDB;MDB / PSB;1;Eleito;2024-10-06 17:40:37;27170;20001981110;Válido;2045202024;2024;0,7979;3882;4865
AL;BELO MONTE;11;Prefeito;10;MARIANA LIMA SILVA;MARIANA DE SERGIO DE ZE PRETO;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2024-10-06 17:40:37;27170;20002097012;Válido;2045202024;2024;0,2021;983;4865
AL;BELÉM;11;Prefeito;11;ADALBERTO ANTERO TORRES;BETO TORRES;PP;PP / MDB;1;Eleito;2024-10-06 19:41:58;27154;20002086690;Válido;2045202024;2024;0,6855;2568;3746
AL;BELÉM;11;Prefeito;40;LUIZ HENRIQUE DAMASCENO SURUAGY;LUIZ SURUAGY;PSB;PSB;1;Não Eleito;2024-10-06 19:41:58;27154;20002357989;Válido;2045202024;2024;0,3145;1178;3746
AL;BOCA DA MATA;11;Prefeito;11;BRUNO FEIJÓ TEIXEIRA;BRUNO FEIJÓ;PP;PP / PODE / UNIÃO / PL;1;Eleito;2024-10-06 19:48:49;27197;20001923772;Válido;2045202024;2024;0,614;9227;15028
AL;BOCA DA MATA;11;Prefeito;40;AMANDA LARISSA BARROS ACIOLI DE MOURA;AMANDA ACIOLI;PSB;MDB / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:48:49;27197;20001963457;Válido;2045202024;2024;0,386;5801;15028
AL;BRANQUINHA;11;Prefeito;15;RAIMUNDO JOSÉ DE FREITAS LOPES;NENO FREITAS;MDB;MDB / PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Eleito;2024-10-06 19:07:00;27219;20002179623;Válido;2045202024;2024;1;6115;6115
AL;CACIMBINHAS;11;Prefeito;15;WLADIMIR ARAÚJO WANDERLEY;VAVAL WANDERLEY;MDB;MDB / PSB;1;Eleito;2024-10-06 20:08:53;27235;20001974712;Válido;2045202024;2024;1;6336;6336
AL;CAJUEIRO;11;Prefeito;15;LUCILA RÉGIA ALBUQUERQUE TOLEDO;LUCILA TOLEDO;MDB;MDB;1;Eleito;2024-10-06 19:29:53;27251;20001909986;Válido;2045202024;2024;0,5382;5969;11090
AL;CAJUEIRO;11;Prefeito;11;WELINGTON NEMESIO DE LIMA;ETA;PP;PP / PL;1;Não Eleito;2024-10-06 19:29:53;27251;20002249878;Válido;2045202024;2024;0,4157;4610;11090
AL;CAJUEIRO;11;Prefeito;13;JOSÉ CARLOS DA COSTA CARDOSO;ZÉ CARLOS;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:29:53;27251;20002334991;Válido;2045202024;2024;0,0461;511;11090
AL;CAMPESTRE;11;Prefeito;15;NELSON MENDES DA SILVA NETO;NETO DE PINO;MDB;MDB / PSB;1;Eleito;2024-10-06 21:14:59;27081;20002054638;Válido;2045202024;2024;0,6887;3449;5008
AL;CAMPESTRE;11;Prefeito;11;DEBSON BRASILIANO DA SILVA;TORÉ DO POVO;PP;PP / PL / UNIÃO;1;Não Eleito;2024-10-06 21:14:59;27081;20002218574;Válido;2045202024;2024;0,3113;1559;5008
AL;CAMPO ALEGRE;11;Prefeito;11;PAULINE DE FÁTIMA PEREIRA ALBUQUERQUE;PAULINE PEREIRA;PP;PP / PODE / PL / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Eleito;2024-10-06 19:01:35;27278;20001917353;Válido;2045202024;2024;0,5917;12217;20646
AL;CAMPO ALEGRE;11;Prefeito;15;HENRIQUE ANTONIO DE GOES TENORIO;HENRIQUE TENÓRIO;MDB;PDT / MDB / PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não Eleito;2024-10-06 19:01:35;27278;20002095880;Válido;2045202024;2024;0,4083;8429;20646
AL;CAMPO GRANDE;11;Prefeito;40;TEOGENES HIGINO MELO LESSA;TEO HIGINO;PSB;PSB;1;Eleito;2024-10-06 22:00:57;27294;20001980779;Válido;2045202024;2024;0,5775;4335;7506
AL;CAMPO GRANDE;11;Prefeito;10;EDINALDO LIMA DOS SANTOS;ZUNGA;REPUBLICANOS;REPUBLICANOS;1;Não Eleito;2024-10-06 22:00:57;27294;20002185368;Válido;2045202024;2024;0,4074;3058;7506
AL;CAMPO GRANDE;11;Prefeito;23;ERALDO FERREIRA DA SILVA;ERALDO ROSA;CIDADANIA;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Não Eleito;2024-10-06 22:00:57;27294;20001924479;Válido;2045202024;2024;0,0151;113;7506
AL;CANAPI;11;Prefeito;11;JOSÉLIA MELO DE LIMA;JOSÉLIA IRMÃ DE ZÉ HERMES;PP;PP / MDB / PODE;1;Eleito;2024-10-06 19:30:09;27316;20002333172;Válido;2045202024;2024;0,6155;7399;12021
