sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
MG;UBERABA;11;Prefeito;15;PAULO PIAU NOGUEIRA;PAULO PIAU;PMDB;PMDB / PR / PP / PC do B / DEM / PSC / PMN;2;Eleito;2012-10-28 18:50:46;54011;130000047161;#NULO#;1689;2012;;79752;0
MG;UBERABA;11;Prefeito;40;ANTONIO DOS REIS GONÇALVES LERIN;LERIN;PSB;PSDC / PSB;2;Não Eleito;2012-10-28 18:50:46;54011;130000068278;#NULO#;1689;2012;;75541;0
MS;CAMPO GRANDE;11;Prefeito;11;ALCIDES JESUS PERALTA BERNAL;ALCIDES BERNAL;PP;PP;2;Eleito;2012-10-28 18:10:41;90514;120000003108;#NULO#;1689;2012;;270927;0
MS;CAMPO GRANDE;11;Prefeito;15;EDSON GIROTO;GIROTO;PMDB;PRB / PDT / PTB / PMDB / PSL / PSC / PR / DEM / PSDC / PRTB / PTC / PSB / PRP / PPL / PSD / PC do B / PT do B;2;Não Eleito;2012-10-28 18:10:41;90514;120000002413;#NULO#;1689;2012;;162212;0
MT;CUIABÁ;11;Prefeito;40;MAURO MENDES FERREIRA;MAURO MENDES;PSB;PDT / PR / PPS / PSB / PV;2;Eleito;2012-10-28 19:19:36;90670;110000002179;#NULO#;1689;2012;;169688;0
MT;CUIABÁ;11;Prefeito;13;LUDIO FRANK MENDES CABRAL;LÚDIO;PT;PMDB / PT;2;Não Eleito;2012-10-28 19:19:36;90670;110000002299;#NULO#;1689;2012;;140798;0
PA;BELÉM;11;Prefeito;45;ZENALDO RODRIGUES COUTINHO JUNIOR;ZENALDO COUTINHO;PSDB;PSDC / PMN / PTC / PSB / PRP / PSDB / PSD / PT do B;2;Eleito;2012-10-28 18:57:02;04278;140000011821;#NULO#;1689;2012;;438435;0
PA;BELÉM;11;Prefeito;50;EDMILSON BRITO RODRIGUES;EDMILSON RODRIGUES;PSOL;PSTU / PSOL / PC do B;2;Não Eleito;2012-10-28 18:57:02;04278;140000012074;#NULO#;1689;2012;;336059;0
PB;CAMPINA GRANDE;11;Prefeito;45;ROMERO RODRIGUES VEIGA;ROMERO RODRIGUES;PSDB;PRB / PSL / PTN / DEM / PSB / PV / PRP / PSDB / PSD / PT do B;2;Eleito;2012-10-28 19:07:02;19810;150000011795;#NULO#;1689;2012;;130106;0
PB;CAMPINA GRANDE;11;Prefeito;15;TATIANA DE OLIVEIRA MEDEIROS;TATIANA;PMDB;PMDB / PR / PHS / PMN / PTC / PPL;2;Não Eleito;2012-10-28 19:07:02;19810;150000009926;#NULO#;1689;2012;;89887;0
PB;JOÃO PESSOA;11;Prefeito;13;LUCIANO CARTAXO PIRES DE SÁ;LUCIANO CARTAXO;PT;PRB / PP / PT / PPS;2;Eleito;2012-10-28 18:21:29;20516;150000003054;#NULO#;1689;2012;;246581;0
PB;JOÃO PESSOA;11;Prefeito;45;CICERO DE LUCENA FILHO;CICERO LUCENA;PSDB;PSL / PSC / PSDC / PRTB / PHS / PSDB / PT do B;2;Não Eleito;2012-10-28 18:21:29;20516;150000005309;#NULO#;1689;2012;;115369;0
PI;TERESINA;11;Prefeito;45;FIRMINO DA SILVEIRA SOARES FILHO;FIRMINO FILHO;PSDB;PSC / PPS / DEM / PSDC / PSDB / PSD / PT do B;2;Eleito;2012-10-28 19:37:33;12190;180000012302;#NULO#;1689;2012;;212741;0
PI;TERESINA;11;Prefeito;14;ELMANO FÉRRER DE ALMEIDA;ELMANO FÉRRER;PTB;PP / PDT / PTB / PMDB / PSL / PTN / PR / PRTB / PHS / PTC / PV / PRP / PPL;2;Não Eleito;2012-10-28 19:37:33;12190;180000012371;#NULO#;1689;2012;;200062;0
PR;CASCAVEL;11;Prefeito;12;EDGAR BUENO;EDGAR BUENO;PDT;PDT / PSDB / PTB / PSL / PTN / PHS / PMN / PT do B / PRP / PRTB / PR;2;Eleito;2012-10-28 18:17:02;74934;160000031668;#NULO#;1689;2012;;88827;0
PR;CASCAVEL;11;Prefeito;13;JOSE RODRIGUES LEMOS;PROFESSOR LEMOS;PT;PRB / PT / PMDB / PPL / PC do B;2;Não Eleito;2012-10-28 18:17:02;74934;160000036931;#NULO#;1689;2012;;71035;0
PR;CURITIBA;11;Prefeito;12;GUSTAVO BONATO FRUET;GUSTAVO FRUET;PDT;PDT / PT / PV;2;Eleito;2013-06-04 17:28:54;75353;160000012897;#NULO#;1689;2012;;597200;0
PR;CURITIBA;11;Prefeito;20;CARLOS ROBERTO MASSA JUNIOR;RATINHO JUNIOR;PSC;PSC / PR / PC do B / PT do B;2;Não Eleito;2013-06-04 17:28:54;75353;160000019324;#NULO#;1689;2012;;387483;0
PR;LONDRINA;11;Prefeito;55;ALEXANDRE LOPES KIREEFF;ALEXANDRE KIREEFF;PSD;PSD;2;Eleito;2012-10-28 18:21:22;76678;160000030657;#NULO#;1689;2012;;141027;0
PR;LONDRINA;11;Prefeito;11;MARCELO BELINATI MARTINS;MARCELO BELINATI;PP;PRB / PP / PTB / PSL / PSC / PR / DEM / PRTB / PHS / PMN / PSB / PRP / PSDB / PT do B;2;Não Eleito;2012-10-28 18:21:22;76678;160000034792;#NULO#;1689;2012;;138049;0
PR;MARINGÁ;11;Prefeito;11;CARLOS ROBERTO PUPIN;PUPIN;PP;PRB / PP / PTB / PMDB / PSL / PPS / PHS / PTC / PRP / PSDB / PSD / PT do B;2;Eleito;2012-10-28 18:29:43;76910;160000019877;#NULO#;1689;2012;;104482;0
PR;MARINGÁ;11;Prefeito;13;ENIO JOSÉ VERRI;ENIO VERRI;PT;PDT / PT / PSC / PR / PRTB / PPL / PC do B;2;Não Eleito;2012-10-28 18:29:43;76910;160000015619;#NULO#;1689;2012;;92646;0
PR;PONTA GROSSA;11;Prefeito;23;MARCELO RANGEL CRUZ DE OLIVEIRA;MARCELO RANGEL;PPS;PP / PPS / PSD / PHS / PSC / DEM / PSB / PSDB / PMN / PSDC;2;Eleito;2012-10-28 18:27:01;77771;160000037628;#NULO#;1689;2012;;88611;0
PR;PONTA GROSSA;11;Prefeito;13;PERICLES DE HOLLEBEN MELLO;PERICLES;PT;PRB / PT / PTB / PTN / PR / PTC / PC do B / PT do B;2;Não Eleito;2012-10-28 18:27:01;77771;160000015565;#NULO#;1689;2012;;86929;0
RJ;BELFORD ROXO;11;Prefeito;65;ADENILDO BRAULINO DOS SANTOS;DENNIS DAUTTMAM;PC do B;PP / PDT / PTB / PMDB / PTN / PHS / PTC / PPL / PC do B;2;Eleito;2012-10-28 18:58:52;58041;190000024377;#NULO#;1689;2012;;134633;0
RJ;BELFORD ROXO;11;Prefeito;28;WAGNER DOS SANTOS CARNEIRO;WAGUINHO;PRTB;PRB / PSL / PR / DEM / PSDC / PRTB / PMN / PSB / PSDB / PSD;2;Não Eleito;2012-10-28 18:58:52;58041;190000007216;#NULO#;1689;2012;;84442;0
RJ;DUQUE DE CAXIAS;11;Prefeito;40;ALEXANDRE AGUIAR CARDOSO;ALEXANDRE CARDOSO;PSB;PRB / PDT / PT / PPS / PMN / PSB / PC do B;2;Eleito;2012-10-28 19:10:51;58335;190000005360;#NULO#;1689;2012;;230549;0
RJ;DUQUE DE CAXIAS;11;Prefeito;15;WASHINGTON REIS DE OLIVEIRA;WASHINGTON REIS;PMDB;PMDB / PSL / PHS / PTC / PV / PRP;2;Não Eleito;2012-10-28 19:10:51;58335;190000011050;#NULO#;1689;2012;;217004;0
RJ;NITERÓI;11;Prefeito;13;RODRIGO NEVES BARRETO;RODRIGO NEVES;PT;PRB / PT / PMDB / PSC / PSDC / PHS / PMN / PSB / PV / PC do B;2;Eleito;2012-10-28 18:42:42;58653;190000019328;#NULO#;1689;2012;;132001;0
RJ;NITERÓI;11;Prefeito;12;FELIPE DOS SANTOS PEIXOTO;FELIPE;PDT;PP / PDT / PSL / PTN / PPS / PRP / PSDB / PT do B / PPL;2;Não Eleito;2012-10-28 18:42:42;58653;190000023362;#NULO#;1689;2012;;119205;0
RJ;NOVA IGUAÇU;11;Prefeito;15;NELSON ROBERTO BORNIER DE OLIVEIRA;NELSON BORNIER;PMDB;PP / PMDB / PSL / PTN / PSC / PRP / PSD;2;Eleito;2012-10-28 19:42:38;58696;190000000058;#NULO#;1689;2012;;207242;0
RJ;NOVA IGUAÇU;11;Prefeito;12;SHEILA CHAVES GAMA DE SOUZA;SHEILA GAMA;PDT;PDT / PT / PPS / PRTB / PHS / PTC / PSB / PT do B;2;Não Eleito;2012-10-28 19:42:38;58696;190000018406;#NULO#;1689;2012;;167522;0
RJ;PETRÓPOLIS;11;Prefeito;40;RUBENS JOSÉ FRANÇA BOMTEMPO;RUBENS BOMTEMPO;PSB;PR / DEM / PSB / PV / PC do B / PT do B;2;Eleito;2012-10-28 18:54:29;58777;190000016713;#NULO#;1689;2012;;87317;0
RJ;PETRÓPOLIS;11;Prefeito;15;BERNARDO CHIM ROSSI;BERNARDO ROSSI;PMDB;PRB / PP / PTB / PMDB / PSL / PSC / PPS / PRTB / PSDB / PSD;2;Não Eleito;2012-10-28 18:54:29;58777;190000010456;#NULO#;1689;2012;;68469;0
RJ;SÃO GONÇALO;11;Prefeito;22;NEILTON MULIM DA COSTA;NEILTON MULIM;PR;PTB / PR / DEM / PSDC / PSDB;2;Eleito;2012-10-28 18:59:43;58971;190000013397;#NULO#;1689;2012;;265579;0
RJ;SÃO GONÇALO;11;Prefeito;12;ADOLPHO KONDER HOMEM DE CARVALHO FILHO;ADOLFO KONDER;PDT;PRB / PDT / PT / PSC / PMN / PTC / PRP / PPL / PSD / PC do B;2;Não Eleito;2012-10-28 18:59:43;58971;190000002637;#NULO#;1689;2012;;202157;0
RJ;VOLTA REDONDA;11;Prefeito;15;ANTONIO FRANCISCO NETO;NETO;PMDB;PP / PDT / PT / PTB / PMDB / PSC / PSD / PC do B;2;Eleito;2012-10-28 18:31:00;59250;190000014022;#NULO#;1689;2012;;95095;0
RJ;VOLTA REDONDA;11;Prefeito;22;JORGE DE OLIVEIRA;ZOINHO;PR;PRB / PTN / PR / PPS / DEM / PTC / PRP / PSDB / PT do B;2;Não Eleito;2012-10-28 18:31:00;59250;190000020658;#NULO#;1689;2012;;77344;0
RN;NATAL;11;Prefeito;12;CARLOS EDUARDO NUNES ALVES;CARLOS EDUARDO;PDT;PRB / PDT / PTN / PPS / PHS / PSB / PPL / PSD / PC do B;2;Eleito;2012-10-28 18:56:28;17612;200000003511;#NULO#;1689;2012;;214687;0
RN;NATAL;11;Prefeito;15;HERMANO DA COSTA MORAES;HERMANO MORAES;PMDB;PP / PMDB / PSC / PR / PSDC / PRTB / PMN / PTC;2;Não Eleito;2012-10-28 18:56:28;17612;200000006475;#NULO#;1689;2012;;153522;0
RO;PORTO VELHO;11;Prefeito;40;MAURO NAZIF RASUL;DR MAURO NAZIF;PSB;PDT / PSB;2;Eleito;2012-10-28 18:18:13;00035;220000000921;#NULO#;1689;2012;;142937;0
RO;PORTO VELHO;11;Prefeito;43;LINDOMAR BARBOSA ALVES;LINDOMAR GARÇON;PV;PSL / PHS / PTC / PV / PRP;2;Não Eleito;2012-10-28 18:18:13;00035;220000004798;#NULO#;1689;2012;;83828;0
RS;PELOTAS;11;Prefeito;45;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;EDUARDO LEITE;PSDB;PRB / PP / PDT / PTB / PSC / PR / PPS / PSDB / PSD;2;Eleito;2012-10-28 19:09:02;87912;210000028156;#NULO#;1689;2012;;110823;0
RS;PELOTAS;11;Prefeito;13;FERNANDO STEPHAN MARRONI;MARRONI;PT;PT / PMDB / PSDC / PPL;2;Não Eleito;2012-10-28 19:09:02;87912;210000028499;#NULO#;1689;2012;;83079;0
SC;BLUMENAU;11;Prefeito;45;NAPOLEÃO BERNARDES NETO;NAPOLEÃO BERNARDES;PSDB;DEM / PSDB;2;Eleito;2012-10-28 19:28:56;80470;240000009523;#NULO#;1689;2012;;129392;0
SC;BLUMENAU;11;Prefeito;55;JEAN JACKSON KUHLMANN;JEAN KUHLMANN;PSD;PRB / PTB / PMDB / PSL / PTN / PSC / PR / PPS / PSB / PRP / PSD;2;Não Eleito;2012-10-28 19:28:56;80470;240000019070;#NULO#;1689;2012;;53625;0
SC;FLORIANÓPOLIS;11;Prefeito;55;CESAR SOUZA JÚNIOR;CESAR SOUZA JÚNIOR;PSD;PP / PSC / DEM / PSDC / PSB / PSDB / PSD;2;Eleito;2012-10-28 18:50:55;81051;240000014525;#NULO#;1689;2012;;117834;0
SC;FLORIANÓPOLIS;11;Prefeito;15;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;PMDB;PDT / PTB / PMDB / PSL / PTN / PPS / PHS / PMN / PTC / PV;2;Não Eleito;2012-10-28 18:50:55;81051;240000017466;#NULO#;1689;2012;;106013;0
SC;JOINVILLE;11;Prefeito;15;UDO DOHLER;UDO DOHLER;PMDB;PDT / PTB / PMDB / PSC / PSDC / PRTB;2;Eleito;2012-10-28 19:21:33;81795;240000014348;#NULO#;1689;2012;;161858;0
SC;JOINVILLE;11;Prefeito;55;CLARIKENNEDY NUNES;KENNEDY;PSD;PSB / PSD;2;Não Eleito;2012-10-28 19:21:33;81795;240000015796;#NULO#;1689;2012;;134295;0
SP;CAMPINAS;11;Prefeito;40;JONAS DONIZETTE FERREIRA;JONAS DONIZETTE;PSB;PSC / PPS / DEM / PHS / PSB / PSDB / PC do B / PT do B;2;Eleito;2012-10-28 19:44:51;62910;250000032697;#NULO#;1689;2012;;315488;0
SP;CAMPINAS;11;Prefeito;13;MARCIO POCHMANN;MARCIO POCHMANN;PT;PT / PTC / PRP / PSD;2;Não Eleito;2012-10-28 19:44:51;62910;250000045235;#NULO#;1689;2012;;231420;0
SP;DIADEMA;11;Prefeito;43;LAURO MICHELS SOBRINHO;LAURO MICHELS;PV;PP / PTB / PSC / PSDC / PHS / PTC / PV / PSD;2;Eleito;2012-10-28 19:15:38;63770;250000059132;#NULO#;1689;2012;;145084;0
SP;DIADEMA;11;Prefeito;13;MARIO WILSON PEDREIRA REALI;MARIO REALI;PT;PT / PSB / PRB / PDT / PMDB / PSL / PTN / PR / DEM / PRTB / PRP / PPL / PC do B / PT do B / PPS;2;Não Eleito;2012-10-28 19:15:38;63770;250000066855;#NULO#;1689;2012;;94963;0
SP;FRANCA;11;Prefeito;45;ALEXANDRE AUGUSTO FERREIRA;ALEXANDRE;PSDB;PRB / PMDB / PPS / PMN / PSDB / PPL;2;Eleito;2012-10-28 19:37:33;64254;250000091337;#NULO#;1689;2012;;95267;0
SP;FRANCA;11;Prefeito;11;GRACIELA DE LOURDES DAVID AMBROSIO;DELEGADA GRACIELA;PP;PP / PDT / PSC / DEM / PRTB / PHS;2;Não Eleito;2012-10-28 19:37:33;64254;250000096012;#NULO#;1689;2012;;69054;0
SP;GUARUJÁ;11;Prefeito;15;MARIA ANTONIETA DE BRITO;ANTONIETA;PMDB;PRB / PMDB / PSC / PHS / PTC / PPL / PC do B;2;Eleito;2012-10-28 19:36:49;64750;250000076182;#NULO#;1689;2012;;106415;0
SP;GUARUJÁ;11;Prefeito;12;FARID SAID MADI;FARID MADI;PDT;PDT / PPS / DEM / PSD;2;Não Eleito;2012-10-28 19:36:49;64750;250000005951;#NULO#;1689;2012;;59200;0
SP;GUARULHOS;11;Prefeito;13;SEBASTIAO ALVES DE ALMEIDA;ALMEIDA;PT;PRB / PT / PMDB / PSL / PTN / PSC / PR / PSDC / PRTB / PHS / PSB / PRP / PPL / PSD / PC do B;2;Eleito;2012-10-28 21:18:48;64777;250000019603;#NULO#;1689;2012;;344238;0
SP;GUARULHOS;11;Prefeito;45;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;PSDB;PDT / PPS / PMN / PTC / PSDB;2;Não Eleito;2012-10-28 21:18:48;64777;250000019802;#NULO#;1689;2012;;222600;0
SP;JUNDIAÍ;11;Prefeito;65;PEDRO ANTONIO BIGARDI;PEDRO BIGARDI;PC do B;PT / PSL / PPL / PSD / PC do B;2;Eleito;2012-10-28 20:08:54;66192;250000017408;#NULO#;1689;2012;;139614;0
SP;JUNDIAÍ;11;Prefeito;45;LUIZ FERNANDO ARANTES MACHADO;LUIZ FERNANDO MACHADO;PSDB;PRB / PP / PDT / PTB / PSC / PR / PPS / DEM / PSDC / PRTB / PHS / PMN / PTC / PV / PRP / PSDB / PT do B;2;Não Eleito;2012-10-28 20:08:54;66192;250000039591;#NULO#;1689;2012;;73305;0
SP;MAUÁ;11;Prefeito;13;DONISETE PEREIRA BRAGA;DONISETE BRAGA;PT;PT / PTC / PSB / PPL / PC do B;2;Eleito;2012-10-28 19:07:06;66893;250000055407;#NULO#;1689;2012;;120115;0
SP;MAUÁ;11;Prefeito;15;VANESSA DAMO OROSCO;VANESSA DAMO;PMDB;PRB / PP / PDT / PMDB / PSL / DEM;2;Não Eleito;2012-10-28 19:07:06;66893;250000011668;#NULO#;1689;2012;;90098;0
SP;RIBEIRÃO PRETO;11;Prefeito;55;DÁRCY DA SILVA VERA;DÁRCY VERA;PSD;PRB / PC do B / PDT / PHS / PMDB / PP / PPS / PR / PRP / PRTB / PSB / PSC / PSDC / PTN / PSL / PSD;2;Eleito;2012-10-28 19:28:41;69698;250000077210;#NULO#;1689;2012;;155265;0
SP;RIBEIRÃO PRETO;11;Prefeito;45;ANTONIO DUARTE NOGUEIRA JUNIOR;NOGUEIRA;PSDB;DEM / PMN / PTC / PV / PSDB;2;Não Eleito;2012-10-28 19:28:41;69698;250000030494;#NULO#;1689;2012;;143516;0
SP;SANTO ANDRÉ;11;Prefeito;13;CARLOS ALBERTO GRANA;CARLOS GRANA PT;PT;PT / PR / PHS / PRP / PPL / PSD / PC do B;2;Eleito;2012-10-28 19:23:33;70572;250000043104;#NULO#;1689;2012;;204594;0
SP;SANTO ANDRÉ;11;Prefeito;14;AIDAN ANTONIO RAVIN;DR, AIDAN RAVIN;PTB;PTB / PPS / DEM / PSB / PT do B;2;Não Eleito;2012-10-28 19:23:33;70572;250000061502;#NULO#;1689;2012;;174815;0
SP;SOROCABA;11;Prefeito;45;ANTONIO CARLOS PANNUNZIO;PANNUNZIO;PSDB;PSC / PR / PMN / PSB / PRP / PSDB / PPL / PSD / PT do B;2;Eleito;2012-10-28 19:20:08;71455;250000030390;#NULO#;1689;2012;;162829;0
SP;SOROCABA;11;Prefeito;15;RENATO FAUVEL AMARY;RENATO AMARY;PMDB;PRB / PP / PDT / PTB / PMDB / PTN / PPS / DEM / PSDC / PRTB / PHS / PTC / PV / PC do B;2;Não Eleito;2012-10-28 19:20:08;71455;250000000103;#NULO#;1689;2012;;156220;0
SP;SÃO PAULO;11;Prefeito;13;FERNANDO HADDAD;FERNANDO HADDAD;PT;PP / PT / PSB / PC do B;2;Eleito;2012-10-28 21:02:40;71072;250000050277;#NULO#;1689;2012;;3387720;0
SP;SÃO PAULO;11;Prefeito;45;JOSÉ SERRA;JOSÉ SERRA;PSDB;PR / DEM / PV / PSDB / PSD;2;Não Eleito;2012-10-28 21:02:40;71072;250000018258;#NULO#;1689;2012;;2708768;0
SP;TAUBATÉ;11;Prefeito;45;JOSE BERNARDO ORTIZ MONTEIRO JUNIOR;ORTIZ JUNIOR;PSDB;PRB / PP / PDT / PTB / PSC / DEM / PRTB / PHS / PMN / PTC / PSB / PRP / PSDB / PC do B;2;Eleito;2012-10-28 19:02:13;71838;250000012723;#NULO#;1689;2012;;99365;0
SP;TAUBATÉ;11;Prefeito;13;ISAAC JARBAS MASCARENHAS DO CARMO;ISAAC DO CARMO;PT;PT / PMDB / PSDC;2;Não Eleito;2012-10-28 19:02:13;71838;250000038404;#NULO#;1689;2012;;58560;0
