sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
PA;SANTARÉM;11;Prefeito;22;JUSCELINO KUBITSCHEK CAMPOS DE SOUZA;JK DO POVÃO;PL;PL / AVANTE;2;Não Eleito;2024-10-27 20:50:29;05355;140002112696;Válido;2045202024;2024;0,48;85516;178144
PB;CAMPINA GRANDE;11;Prefeito;44;BRUNO CUNHA LIMA BRANCO;BRUNO CUNHA LIMA;UNIÃO;UNIÃO / PODE / AVANTE / MDB / PRD / SOLIDARIEDADE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);2;Eleito;2024-10-27 18:42:10;19810;150002201749;Válido;2045202024;2024;0,5794;136191;235043
PB;CAMPINA GRANDE;11;Prefeito;40;JHONY WESLLYS BEZERRA COSTA;DR JHONY;PSB;REPUBLICANOS / AGIR / PSB / MOBILIZA / PP / PSD;2;Não Eleito;2024-10-27 18:42:10;19810;150002033836;Válido;2045202024;2024;0,4206;98852;235043
PB;JOÃO PESSOA;11;Prefeito;11;CICERO DE LUCENA FILHO;CICERO LUCENA;PP;PP / PDT / AVANTE / SOLIDARIEDADE / MOBILIZA / DC / AGIR / PSD / REPUBLICANOS / PSB;2;Eleito;2024-10-27 18:13:07;20516;150002036085;Válido;2045202024;2024;0,6391;258727;404856
PB;JOÃO PESSOA;11;Prefeito;22;MARCELO ANTONIO CARTAXO QUEIROGA LOPES;MARCELO QUEIROGA;PL;PL / NOVO;2;Não Eleito;2024-10-27 18:13:07;20516;150001998778;Válido;2045202024;2024;0,3609;146129;404856
PE;OLINDA;11;Prefeito;55;MIRELLA FERNANDA BEZERRA DE ALMEIDA;MIRELLA;PSD;REPUBLICANOS / SOLIDARIEDADE / MDB / PDT / PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / AVANTE / AGIR / UNIÃO / PMB / PSD;2;Eleito;2024-10-27 19:04:51;24910;170001959444;Válido;2045202024;2024;0,5138;111613;217229
PE;OLINDA;11;Prefeito;13;VINICIUS NASCIMENTO DOS SANTOS;VINICIUS CASTELLO;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE) / PSB;2;Não Eleito;2024-10-27 19:04:51;24910;170002095626;Válido;2045202024;2024;0,4862;105616;217229
PE;PAULISTA;11;Prefeito;45;SEVERINO RAMOS DE SANTANA;RAMOS;PSDB;MDB / PODE / PRD / NOVO / PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA);2;Eleito;2024-10-27 18:17:44;25135;170002082073;Válido;2045202024;2024;0,7336;120228;163884
PE;PAULISTA;11;Prefeito;40;GILBERTO GONÇALVES FEITOSA JÚNIOR;JUNIOR MATUTO;PSB;AVANTE / AGIR / PMB / REPUBLICANOS / UNIÃO / Federação PSOL REDE(PSOL/REDE) / DC / PSB;2;Não Eleito;2024-10-27 18:17:44;25135;170002082118;Válido;2045202024;2024;0,2664;43656;163884
PR;CURITIBA;11;Prefeito;55;EDUARDO PIMENTEL SLAVIERO;EDUARDO PIMENTEL;PSD;NOVO / PL / MDB / REPUBLICANOS / PSD / PODE / AVANTE / PRTB;2;Eleito;2024-10-27 18:34:22;75353;160001990123;Válido;2045202024;2024;0,5764;531029;921283
PR;CURITIBA;11;Prefeito;35;CRISTINA REIS GRAEML;CRISTINA GRAEML;PMB;PMB;2;Não Eleito;2024-10-27 18:34:22;75353;160002350673;Válido;2045202024;2024;0,4236;390254;921283
PR;LONDRINA;11;Prefeito;55;JOSÉ TIAGO CAMARGO DO AMARAL;TIAGO AMARAL;PSD;PRD / PL / PSD / AGIR / AVANTE / UNIÃO;2;Eleito;2024-10-27 18:59:15;76678;160002149971;Válido;2045202024;2024;0,5632;143745;255209
PR;LONDRINA;11;Prefeito;11;MARIA TEREZA PASCHOAL DE MORAES;PROFESSORA MARIA TEREZA;PP;PP / PODE;2;Não Eleito;2024-10-27 18:59:15;76678;160002238306;Válido;2045202024;2024;0,4368;111464;255209
PR;PONTA GROSSA;11;Prefeito;44;ELIZABETH SILVEIRA SCHMIDT;ELIZABETH SCHMIDT;UNIÃO;UNIÃO / MDB;2;Eleito;2024-10-27 18:19:42;77771;160002112204;Válido;2045202024;2024;0,5372;96407;179471
PR;PONTA GROSSA;11;Prefeito;45;MABEL CORA CANTO;MABEL CANTO;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PP;2;Não Eleito;2024-10-27 18:19:42;77771;160001969118;Válido;2045202024;2024;0,4628;83064;179471
RJ;NITERÓI;11;Prefeito;12;RODRIGO NEVES BARRETO;RODRIGO NEVES;PDT;PDT / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / MDB / UNIÃO / SOLIDARIEDADE / REPUBLICANOS / AGIR / PRD / PSD;2;Eleito;2024-10-27 18:26:14;58653;190001901706;Válido;2045202024;2024;0,572;156067;272863
RJ;NITERÓI;11;Prefeito;22;CARLOS ROBERTO COELHO DE MATTOS JUNIOR;CARLOS JORDY;PL;PP / PL;2;Não Eleito;2024-10-27 18:26:14;58653;190001927354;Válido;2045202024;2024;0,428;116796;272863
RJ;PETRÓPOLIS;11;Prefeito;11;HINGO HAMMES;HINGO HAMMES;PP;PP / PL / PRD / MOBILIZA / MDB / UNIÃO / DC;2;Eleito;2024-10-27 18:58:53;58777;190001976996;Válido;2045202024;2024;0,7474;108306;144917
RJ;PETRÓPOLIS;11;Prefeito;50;YURI LUCAS CARIUS DE MOURA ALMEIDA;YURI;PSOL;Federação PSOL REDE(PSOL/REDE);2;Não Eleito;2024-10-27 18:58:53;58777;190002076543;Válido;2045202024;2024;0,2526;36611;144917
RN;NATAL;11;Prefeito;44;PAULO EDUARDO DA COSTA FREIRE;PAULINHO FREIRE;UNIÃO;REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PP / PODE / SOLIDARIEDADE / PL / UNIÃO;2;Eleito;2024-10-27 18:37:40;17612;200002186707;Válido;2045202024;2024;0,5534;222661;402375
RN;NATAL;11;Prefeito;13;NATÁLIA BASTOS BONAVIDES;NATÁLIA BONAVIDES;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PDT / MDB / PSB;2;Não Eleito;2024-10-27 18:37:40;17612;200002110390;Válido;2045202024;2024;0,4466;179714;402375
RO;PORTO VELHO;11;Prefeito;20;LEONARDO BARRETO DE MORAES;LÉO;PODE;PODE;2;Eleito;2024-10-27 18:27:00;00035;220002250040;Válido;2045202024;2024;0,5618;135118;240524
RO;PORTO VELHO;11;Prefeito;44;MARIANA FONSECA RIBEIRO CARVALHO DE MORAES;MARIANA CARVALHO;UNIÃO;REPUBLICANOS / PP / DC / PRTB / PRD / PL / AGIR / UNIÃO / PSD / AVANTE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);2;Não Eleito;2024-10-27 18:27:00;00035;220001919960;Válido;2045202024;2024;0,4382;105406;240524
RS;CANOAS;11;Prefeito;22;AIRTON JOSE DE SOUZA;AIRTON SOUZA;PL;PP / UNIÃO / PL;2;Eleito;2024-10-27 18:19:16;85898;210002225770;Válido;2045202024;2024;0,5212;75688;145206
RS;CANOAS;11;Prefeito;55;JAIRO JORGE DA SILVA;JAIRO JORGE;PSD;PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PODE / AVANTE / PSB;2;Não Eleito;2024-10-27 18:19:16;85898;210001982282;Válido;2045202024;2024;0,4788;69518;145206
RS;CAXIAS DO SUL;11;Prefeito;45;ADILO ANGELO DIDOMENICO;ADILÓ;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PRD / REPUBLICANOS / UNIÃO / DC;2;Eleito;2024-10-27 18:41:28;85995;210002216782;Válido;2045202024;2024;0,5138;116730;227206
RS;CAXIAS DO SUL;11;Prefeito;22;MAURICIO FERNANDO SCALCO;SCALCO;PL;PL / PP / NOVO / PODE;2;Não Eleito;2024-10-27 18:41:28;85995;210001963268;Válido;2045202024;2024;0,4862;110476;227206
RS;PELOTAS;11;Prefeito;13;FERNANDO STEPHAN MARRONI;MARRONI;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE);2;Eleito;2024-10-27 19:14:56;87912;210002068620;Válido;2045202024;2024;0,5036;87737;174211
RS;PELOTAS;11;Prefeito;22;MARCIANO PERONDI;MARCIANO PERONDI;PL;PL / PRD;2;Não Eleito;2024-10-27 19:14:56;87912;210002001174;Válido;2045202024;2024;0,4964;86474;174211
RS;PORTO ALEGRE;11;Prefeito;15;SEBASTIÃO DE ARAÚJO MELO;SEBASTIÃO MELO;MDB;PP / REPUBLICANOS / MDB / PL / PSD / PODE / SOLIDARIEDADE / PRD;2;Eleito;2024-10-27 19:02:46;88013;210002029933;Válido;2045202024;2024;0,6153;406467;660595
RS;PORTO ALEGRE;11;Prefeito;13;MARIA DO ROSÁRIO NUNES;MARIA DO ROSÁRIO;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE) / PSB;2;Não Eleito;2024-10-27 19:02:46;88013;210002062507;Válido;2045202024;2024;0,3847;254128;660595
RS;SANTA MARIA;11;Prefeito;45;RODRIGO DECIMO;RODRIGO DECIMO;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PP / PSB / REPUBLICANOS / PSD;2;Eleito;2024-10-27 19:05:58;88412;210002189747;Válido;2045202024;2024;0,545;76803;140916
RS;SANTA MARIA;11;Prefeito;13;ANTONIO VALDECI OLIVEIRA DE OLIVEIRA;VALDECI OLIVEIRA;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / UNIÃO;2;Não Eleito;2024-10-27 19:05:58;88412;210001964902;Válido;2045202024;2024;0,455;64113;140916
SE;ARACAJU;11;Prefeito;22;EMÍLIA CORRÊA SANTOS BEZERRA;EMILIA CORREA;PL;AGIR / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PL;2;Eleito;2024-10-27 18:15:27;31054;260001926362;Válido;2045202024;2024;0,5746;165924;288766
SE;ARACAJU;11;Prefeito;12;LUIZ ROBERTO DANTAS DE SANTANA;LUIZ ROBERTO;PDT;PP / PSD / REPUBLICANOS / SOLIDARIEDADE / PSB / PDT;2;Não Eleito;2024-10-27 18:15:27;31054;260002060001;Válido;2045202024;2024;0,4254;122842;288766
SP;BARUERI;11;Prefeito;10;JOSE ROBERTO PITERI;BETO PITERI;REPUBLICANOS;REPUBLICANOS / PODE / PSB / SOLIDARIEDADE / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);2;Eleito;2024-10-27 20:23:00;62138;250002232227;Válido;2045202024;2024;0,5648;105193;186239
SP;BARUERI;11;Prefeito;44;GILBERTO MACEDO GIL ARANTES;GIL ARANTES;UNIÃO;UNIÃO / PP / PL / PRD / PRTB / MOBILIZA / AGIR / PSD / AVANTE / PDT;2;Não Eleito;2024-10-27 20:23:00;62138;250002023473;Válido;2045202024;2024;0,4352;81046;186239
SP;DIADEMA;11;Prefeito;15;TAKAHARU YAMAUCHI;TAKA YAMAUCHI;MDB;MDB / PP / PL / PRD / DC / PRTB / MOBILIZA / PMB / AVANTE / SOLIDARIEDADE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);2;Eleito;2024-10-27 18:42:31;63770;250001950428;Válido;2045202024;2024;0,5259;116003;220559
SP;DIADEMA;11;Prefeito;13;JOSÉ DE FILIPPI JUNIOR;FILIPPI;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PDT / PSB / UNIÃO / Federação PSOL REDE(PSOL/REDE);2;Não Eleito;2024-10-27 18:42:31;63770;250002047349;Válido;2045202024;2024;0,4741;104556;220559
SP;FRANCA;11;Prefeito;15;ALEXANDRE AUGUSTO FERREIRA;ALEXANDRE FERREIRA;MDB;REPUBLICANOS / PP / MDB / PODE / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD / PRTB;2;Eleito;2024-10-27 18:45:34;64254;250001970516;Válido;2045202024;2024;0,5864;82856;141299
SP;FRANCA;11;Prefeito;22;JOÃO BATISTA ROCHA;JOÃO ROCHA;PL;PL / SOLIDARIEDADE / PRD / UNIÃO;2;Não Eleito;2024-10-27 18:45:34;64254;250002157794;Válido;2045202024;2024;0,4136;58443;141299
SP;GUARUJÁ;11;Prefeito;20;FARID SAID MADI;FARID MADI;PODE;MDB / PODE / DC / PSD / SOLIDARIEDADE;2;Eleito;2024-10-27 19:17:40;64750;250001974278;Válido;2045202024;2024;0,5538;83652;151041
SP;GUARUJÁ;11;Prefeito;11;RAPHAEL VITIELLO SILVA;RAPHAEL VITIELLO;PP;PP / PRD / MOBILIZA / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / AVANTE;2;Não Eleito;2024-10-27 19:17:40;64750;250002072842;Válido;2045202024;2024;0,4462;67389;151041
SP;GUARULHOS;11;Prefeito;22;LUCAS SANCHES PROMESSIA;LUCAS SANCHES;PL;PL / PMB / DC / NOVO;2;Eleito;2024-10-27 20:01:18;64777;250001921615;Válido;2045202024;2024;0,5855;361971;618266
SP;GUARULHOS;11;Prefeito;77;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;SOLIDARIEDADE;MDB / UNIÃO / SOLIDARIEDADE;2;Não Eleito;2024-10-27 20:01:18;64777;250002157464;Válido;2045202024;2024;0,4145;256295;618266
SP;JUNDIAÍ;11;Prefeito;44;GUSTAVO MARTINELLI;GUSTAVO MARTINELLI;UNIÃO;AGIR / UNIÃO / NOVO / PMB;2;Eleito;2024-12-13 09:30:15;66192;250002117767;Válido;2045202024;2024;0,5887;125712;213544
SP;JUNDIAÍ;11;Prefeito;22;JOSE ANTONIO PARIMOSCHI;PARIMOSCHI;PL;PL / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD / PP / AVANTE / REPUBLICANOS / PODE;2;Não Eleito;2024-12-13 09:30:15;66192;250001980609;Válido;2045202024;2024;0,4113;87832;213544
SP;LIMEIRA;11;Prefeito;20;MURILO BERBERT AVIGO FELIX;MURILO FÉLIX;PODE;AGIR / PODE;2;Eleito;2024-10-27 18:25:26;66397;250002122394;Válido;2045202024;2024;0,5188;76049;146584
SP;LIMEIRA;11;Prefeito;15;ALBERT HENRIQUE NEVES;BETINHO NEVES;MDB;REPUBLICANOS / PP / MDB / PRD / UNIÃO / SOLIDARIEDADE / AVANTE;2;Não Eleito;2024-10-27 18:25:26;66397;250001978762;Válido;2045202024;2024;0,4812;70535;146584
SP;MAUÁ;11;Prefeito;13;FRANCISCO MARCELO DE OLIVEIRA;MARCELO OLIVEIRA;PT;PDT / MDB / PODE / PSB / PSD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE);2;Eleito;2024-11-14 13:15:35;66893;250001971533;Válido;2045202024;2024;0,5405;102115;188932
SP;MAUÁ;11;Prefeito;44;ATILA CESAR MONTEIRO JACOMUSSI;ATILA;UNIÃO;UNIÃO / PRD / PRTB / PMB / AGIR / AVANTE / REPUBLICANOS / SOLIDARIEDADE;2;Não Eleito;2024-11-14 13:15:35;66893;250002154440;Anulado;2045202024;2024;0,4595;0;188932
SP;PIRACICABA;11;Prefeito;55;HELIO DONIZETE ZANATTA;HELINHO ZANATTA;PSD;PRD / MOBILIZA / NOVO / AGIR / PSB / UNIÃO / SOLIDARIEDADE / PSD;2;Eleito;2024-10-27 18:33:24;68756;250001962566;Válido;2045202024;2024;0,5361;106399;198468
SP;PIRACICABA;11;Prefeito;45;BARJAS NEGRI;BARJAS NEGRI;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / MDB;2;Não Eleito;2024-10-27 18:33:24;68756;250002204072;Válido;2045202024;2024;0,4639;92069;198468
SP;RIBEIRÃO PRETO;11;Prefeito;55;RICARDO AUGUSTO MACHADO DA SILVA;RICARDO SILVA;PSD;PRD / PSD / SOLIDARIEDADE / PDT / REPUBLICANOS / PP / MDB / PL / AVANTE / PSB;2;Eleito;2024-10-27 19:01:29;69698;250002068131;Válido;2045202024;2024;0,5013;131421;262155
SP;RIBEIRÃO PRETO;11;Prefeito;30;MARCO AURELIO MARTINS DE SOUSA;MARCO AURELIO;NOVO;NOVO;2;Não Eleito;2024-10-27 19:01:29;69698;250001909045;Válido;2045202024;2024;0,4987;130734;262155
SP;SANTOS;11;Prefeito;10;ROGÉRIO PEREIRA DOS SANTOS;ROGÉRIO SANTOS;REPUBLICANOS;PP / PODE / PRTB / REPUBLICANOS / NOVO / PSB / UNIÃO / PSD / SOLIDARIEDADE / Federação PSDB CIDADANIA(PSDB/CIDADANIA);2;Eleito;2024-10-27 19:23:34;70718;250002192300;Válido;2045202024;2024;0,5337;118562;222154
SP;SANTOS;11;Prefeito;22;ROSANA DE OLIVEIRA VALLE;ROSANA VALLE;PL;MDB / PL / MOBILIZA / PRD;2;Não Eleito;2024-10-27 19:23:34;70718;250002256485;Válido;2045202024;2024;0,4663;103592;222154
SP;SUMARÉ;11;Prefeito;10;HENRIQUE STEIN SCIASCIO;HENRIQUE DO PARAÍSO;REPUBLICANOS;REPUBLICANOS / PL / SOLIDARIEDADE / MDB / PMB / AGIR / DC / PODE;2;Eleito;2024-10-27 18:58:17;71498;250001953267;Válido;2045202024;2024;0,5822;72003;123671
SP;SUMARÉ;11;Prefeito;13;WILLIAM DE SOUZA ROSA;WILLIAN SOUZA;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / UNIÃO / PDT / PSB / AVANTE / PRD;2;Não Eleito;2024-10-27 18:58:17;71498;250001953548;Válido;2045202024;2024;0,4178;51668;123671
SP;SÃO BERNARDO DO CAMPO;11;Prefeito;20;MARCELO DE LIMA FERNANDES;MARCELO LIMA;PODE;PODE / PRTB / PMB / AVANTE / AGIR;2;Eleito;2024-10-27 19:50:24;70750;250002152251;Válido;2045202024;2024;0,5574;205831;369260
