sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
SP;JUNDIAÍ;11;Prefeito;55;PEDRO ANTONIO BIGARDI;PEDRO BIGARDI;PSD;PP / PRB / PC do B / PSD / PSDC / PROS / PHS / PMDB / PDT;2;Não Eleito;2016-10-30 19:57:35;66192;250000042456;#NULO#;2;2016;;82044;0
SP;MAUÁ;11;Prefeito;40;ATILA CESAR MONTEIRO JACOMUSSI;ATILA JACOMUSSI;PSB;PMDB / PSL / DEM / PSB / PEN / PC do B / PRP / SD / PR / PRTB / PSDC;2;Eleito;2016-10-30 19:51:19;66893;250000022699;#NULO#;2;2016;;112788;0
SP;MAUÁ;11;Prefeito;13;DONISETE PEREIRA BRAGA;DONISETE BRAGA;PT;PT / PDT / PTB / PV / PPS / PROS / PT do B / PRB / PP;2;Não Eleito;2016-10-30 19:51:19;66893;250000043363;#NULO#;2;2016;;62169;0
SP;OSASCO;11;Prefeito;19;ROGERIO LINS WANDERLEY;ROGÉRIO LINS;PTN;PTN / PR / PRP;2;Eleito;2016-10-30 19:59:06;67890;250000037173;#NULO#;2;2016;;218779;0
SP;OSASCO;11;Prefeito;12;ANTONIO JORGE PEREIRA LAPAS;LAPAS;PDT;PDT / PC do B / PHS / PMDB / PP / PRB / PROS / PRTB / PSD / PSB / PSC / PSDC / PSL / PTB / PTC / PT do B / PV;2;Não Eleito;2016-10-30 19:59:06;67890;250000011969;#NULO#;2;2016;;138625;0
SP;RIBEIRÃO PRETO;11;Prefeito;45;ANTONIO DUARTE NOGUEIRA JUNIOR;DUARTE NOGUEIRA;PSDB;PSDB / SD / PPS / PTC / PHS / DEM / PP;2;Eleito;2016-10-30 19:36:27;69698;250000051492;#NULO#;2;2016;;147705;0
SP;RIBEIRÃO PRETO;11;Prefeito;12;RICARDO AUGUSTO MACHADO DA SILVA;RICARDO SILVA;PDT;PDT / PMDB / PSC / PR / PEN / PROS / PRB;2;Não Eleito;2016-10-30 19:36:27;69698;250000037885;#NULO#;2;2016;;111697;0
SP;SANTO ANDRÉ;11;Prefeito;45;PAULO HENRIQUE PINTO SERRA;PAULO SERRA;PSDB;PSDB / PTB / REDE / PV / PHS;2;Eleito;2016-10-30 19:48:31;70572;250000033808;#NULO#;2;2016;;276575;0
SP;SANTO ANDRÉ;11;Prefeito;13;CARLOS ALBERTO GRANA;CARLOS GRANA;PT;PT / PMB / PDT / PSD / PROS / PSC / PR / PC do B / PT do B / PSL / PTN;2;Não Eleito;2016-10-30 19:48:31;70572;250000042961;#NULO#;2;2016;;77069;0
SP;SOROCABA;11;Prefeito;25;JOSE ANTONIO CALDINI CRESPO;CRESPO;DEM;PDT / PTB / PMDB / PTN / PPS / DEM / PMB / PTC / PV / SD / PSB / PSD / PP;2;Eleito;2016-10-30 19:56:18;71455;250000005826;#NULO#;2;2016;;182833;0
SP;SOROCABA;11;Prefeito;50;RAUL MARCELO DE SOUZA;RAUL MARCELO;PSOL;PSOL;2;Não Eleito;2016-10-30 19:56:18;71455;250000004952;#NULO#;2;2016;;129784;0
SP;SUZANO;11;Prefeito;22;RODRIGO KENJI DE SOUZA ASHIUCHI;RODRIGO ASHIUCHI;PR;PDT / PHS / PTN / PEN / PC do B / PR / PRP / PT do B / SD / PSL;2;Eleito;2016-10-30 20:48:54;71510;250000035239;#NULO#;2;2016;;82912;0
SP;SUZANO;11;Prefeito;14;ISRAEL SAMPAIO DE LACERDA FILHO;LACERDA;PTB;PTB / PPL / PSB / PMN / PMB / PROS / PSDC / PV / PPS;2;Não Eleito;2016-10-30 20:48:54;71510;250000023842;#NULO#;2;2016;;56186;0
SP;SÃO BERNARDO DO CAMPO;11;Prefeito;45;ORLANDO MORANDO JUNIOR;ORLANDO MORANDO;PSDB;REDE / PEN / PHS / PMB / PRP / PRTB / PSC / PSDB / SD;2;Eleito;2016-10-30 20:22:47;70750;250000010056;#NULO#;2;2016;;213661;0
SP;SÃO BERNARDO DO CAMPO;11;Prefeito;23;ALEX SPINELLI MANENTE;ALEX MANENTE;PPS;PPS / PRB / PMN / DEM / PTB / PV / PPL;2;Não Eleito;2016-10-30 20:22:47;70750;250000013230;#NULO#;2;2016;;142817;0
