sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;aa_eleicao;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
BA;VITÓRIA DA CONQUISTA;11;Prefeito;15;HERZEM GUSMÃO PEREIRA;HERZEM GUSMÃO;MDB;REPUBLICANOS / PTB / MDB / PODE / PMB / PSDB / DEM;2;Eleito;2020-11-29 20:12:50;39659;50000925547;Válido;2030402020;2020;0,54;97364;180306
BA;VITÓRIA DA CONQUISTA;11;Prefeito;13;JOSÉ RAIMUNDO FONTES;ZÉ RAIMUNDO;PT;PT / PC do B / PSB / PL / PDT;2;Não Eleito;2020-11-29 20:12:50;39659;50001198114;Válido;2030402020;2020;0,46;82942;180306
CE;CAUCAIA;11;Prefeito;90;VITOR PEREIRA VALIM;VITOR VALIM;PROS;PTC / PROS / REPUBLICANOS / PSC / PL;2;Eleito;2020-11-29 19:00:28;13730;60000718891;Válido;2030402020;2020;0,5108;83588;163633
CE;CAUCAIA;11;Prefeito;55;NAUMI GOMES DE AMORIM;NAUMI AMORIM;PSD;PTB / AVANTE / DEM / PSD / PSL / DC / PDT / SOLIDARIEDADE;2;Não Eleito;2020-11-29 19:00:28;13730;60001074114;Válido;2030402020;2020;0,4892;80045;163633
CE;FORTALEZA;11;Prefeito;12;JOSÉ SARTO NOGUEIRA MOREIRA;SARTO;PDT;PP / PDT / PTB / PL / PSB / DEM / PSD / CIDADANIA / REDE / PSDB;2;Eleito;2020-11-29 19:30:09;13897;60000684211;Válido;2030402020;2020;0,5169;668652;1293544
CE;FORTALEZA;11;Prefeito;90;WAGNER SOUSA GOMES;CAPITÃO WAGNER;PROS;PROS / REPUBLICANOS / PODE / PSC / PMB / PMN / PTC / DC / AVANTE;2;Não Eleito;2020-11-29 19:30:09;13897;60000653316;Válido;2030402020;2020;0,4831;624892;1293544
ES;CARIACICA;11;Prefeito;25;EUCLERIO DE AZEVEDO SAMPAIO JUNIOR;EUCLERIO SAMPAIO;DEM;DEM / PMN / AVANTE / CIDADANIA / REPUBLICANOS / PODE;2;Eleito;2020-11-29 18:12:19;56251;80000981710;Válido;2030402020;2020;0,5869;95356;162467
ES;CARIACICA;11;Prefeito;13;CELIA MARIA VILELA TAVARES;CELIA TAVARES;PT;PT / SOLIDARIEDADE;2;Não Eleito;2020-11-29 18:12:19;56251;80001001602;Válido;2030402020;2020;0,4131;67111;162467
ES;SERRA;11;Prefeito;12;ANTÔNIO SERGIO ALVES VIDIGAL;SERGIO VIDIGAL;PDT;PSD / PDT / SOLIDARIEDADE / PSL / CIDADANIA;2;Eleito;2020-11-29 18:14:30;56995;80001189870;Válido;2030402020;2020;0,549;111920;203851
ES;SERRA;11;Prefeito;18;FABIO DUARTE DE ALMEIDA;FABIO;REDE;PMN / REDE / PATRIOTA / PODE;2;Não Eleito;2020-11-29 18:14:30;56995;80000841104;Válido;2030402020;2020;0,451;91931;203851
ES;VILA VELHA;11;Prefeito;19;ARNALDO BORGO FILHO;ARNALDINHO BORGO;PODE;PTC / SOLIDARIEDADE / PODE;2;Eleito;2020-11-29 18:40:06;57037;80000713125;Válido;2030402020;2020;0,6903;138741;200977
ES;VILA VELHA;11;Prefeito;45;MAX FREITAS MAURO FILHO;MAX FILHO;PSDB;PSDB / PP / DC / PSB / DEM / PSC;2;Não Eleito;2020-11-29 18:40:06;57037;80001132231;Válido;2030402020;2020;0,3097;62236;200977
ES;VITÓRIA;11;Prefeito;10;LORENZO SILVA DE PAZOLINI;DELEGADO PAZOLINI;REPUBLICANOS;MDB / REPUBLICANOS / DEM / PTC / SOLIDARIEDADE;2;Eleito;2020-11-29 18:10:11;57053;80001188308;Válido;2030402020;2020;0,585;102466;175150
ES;VITÓRIA;11;Prefeito;13;JOAO CARLOS COSER;JOAO COSER;PT;PT;2;Não Eleito;2020-11-29 18:10:11;57053;80001072803;Válido;2030402020;2020;0,415;72684;175150
GO;ANÁPOLIS;11;Prefeito;11;ROBERTO NAVES E SIQUEIRA;ROBERTO NAVES;PP;PODE / PSC / CIDADANIA / PP / DEM / PDT / PL / DC / PMN / PSB / PV / SOLIDARIEDADE / AVANTE;2;Eleito;2020-11-29 18:31:54;92215;90000687807;Válido;2030402020;2020;0,6128;101349;165395
GO;ANÁPOLIS;11;Prefeito;13;ANTONIO ROBERTO OTONI GOMIDE;ANTONIO GOMIDE;PT;PT / PC do B / PMB;2;Não Eleito;2020-11-29 18:31:54;92215;90000801738;Válido;2030402020;2020;0,3872;64046;165395
GO;GOIÂNIA;11;Prefeito;15;LUIZ ALBERTO MAGUITO VILELA;MAGUITO VILELA;MDB;PMB / PTC / PATRIOTA / MDB / REPUBLICANOS / PC do B / PL;2;Eleito;2020-11-29 19:00:04;93734;90001009823;Válido;2030402020;2020;0,526;277497;527533
GO;GOIÂNIA;11;Prefeito;55;VANDERLAN VIEIRA CARDOSO;VANDERLAN CARDOSO;PSD;PSD / PTB / PSC / PP / PMN / AVANTE / DEM;2;Não Eleito;2020-11-29 19:00:04;93734;90001220914;Válido;2030402020;2020;0,474;250036;527533
MA;SÃO LUÍS;11;Prefeito;19;EDUARDO SALIM BRAIDE;EDUARDO BRAIDE;PODE;PODE / PSD / PMN / PSC / PSDB;2;Eleito;2020-11-29 18:54:10;09210;100000756891;Válido;2030402020;2020;0,5553;270557;487222
MA;SÃO LUÍS;11;Prefeito;10;HILDELIS SILVA DUARTE JUNIOR;DUARTE;REPUBLICANOS;AVANTE / PL / PTC / REPUBLICANOS / PATRIOTA;2;Não Eleito;2020-11-29 18:54:10;09210;100000831208;Válido;2030402020;2020;0,4447;216665;487222
MG;CONTAGEM;11;Prefeito;13;MARÍLIA APARECIDA CAMPOS;MARÍLIA;PT;PSB / PT / MDB / PC do B;2;Eleito;2020-11-29 19:07:02;43710;130000868914;Válido;2030402020;2020;0,5135;147768;287755
MG;CONTAGEM;11;Prefeito;25;FELIPE MAURICIO SALIBA DE SOUZA;FELIPE SALIBA;DEM;SOLIDARIEDADE / PODE / DEM / PSD / PP / PROS;2;Não Eleito;2020-11-29 19:07:02;43710;130001244953;Válido;2030402020;2020;0,4865;139987;287755
MG;GOVERNADOR VALADARES;11;Prefeito;45;ANDRÉ LUIZ COELHO MERLO;ANDRE MERLO;PSDB;PDT / PSDB / MDB / PODE / DEM / PTC / PV;2;Eleito;2020-11-29 18:45:58;45535;130000883935;Válido;2030402020;2020;0,5774;71764;124279
MG;GOVERNADOR VALADARES;11;Prefeito;20;LUCIANO DE OLIVEIRA E SILVA;DR LUCIANO;PSC;CIDADANIA / PROS / PSC;2;Não Eleito;2020-11-29 18:45:58;45535;130001168801;Válido;2030402020;2020;0,4226;52515;124279
MG;JUIZ DE FORA;11;Prefeito;13;MARIA MARGARIDA MARTINS SALOMÃO;MARGARIDA SALOMÃO;PT;PT / PV;2;Eleito;2020-11-29 19:24:01;47333;130000634014;Válido;2030402020;2020;0,5498;144529;262878
MG;JUIZ DE FORA;11;Prefeito;40;WILSON REZENDE FRANCO;WILSON REZATO;PSB;PSB / DEM / PL / PSD / CIDADANIA;2;Não Eleito;2020-11-29 19:24:01;47333;130000640721;Válido;2030402020;2020;0,4502;118349;262878
MG;UBERABA;11;Prefeito;77;ELISA GONÇALVES DE ARAÚJO;ELISA ARAÚJO;SOLIDARIEDADE;SOLIDARIEDADE;2;Eleito;2020-11-29 19:09:16;54011;130001037220;Válido;2030402020;2020;0,5736;85990;149922
MG;UBERABA;11;Prefeito;14;ANTONIO CARLOS SILVA NUNES;TONY CARLOS;PTB;REDE / PSDB / PMN / PTB / DC / REPUBLICANOS / PROS / PL;2;Não Eleito;2020-11-29 19:09:16;54011;130000773401;Válido;2030402020;2020;0,4264;63932;149922
MT;CUIABÁ;11;Prefeito;15;EMANUEL PINHEIRO;EMANUEL PINHEIRO;MDB;PMB / PTC / SOLIDARIEDADE / PV / REPUBLICANOS / PL / PSDB / MDB / PTB / PP / PC do B;2;Eleito;2020-11-29 19:47:08;90670;110001046015;Válido;2030402020;2020;0,5115;135871;265648
MT;CUIABÁ;11;Prefeito;19;ABILIO JACQUES BRUNINI MOUMER;ABILIO;PODE;CIDADANIA / PSC / PODE;2;Não Eleito;2020-11-29 19:47:08;90670;110000825567;Válido;2030402020;2020;0,4885;129777;265648
PA;BELÉM;11;Prefeito;50;EDMILSON BRITO RODRIGUES;EDMILSON RODRIGUES;PSOL;PT / REDE / UP / PC do B / PSOL / PDT;2;Eleito;2020-11-29 19:18:02;04278;140000744291;Válido;2030402020;2020;0,5176;390723;754818
PA;BELÉM;11;Prefeito;51;EVERALDO JORGE MARTINS EGUCHI;DELEGADO FEDERAL EGUCHI;PATRIOTA;PATRIOTA;2;Não Eleito;2020-11-29 19:18:02;04278;140001196861;Válido;2030402020;2020;0,4824;364095;754818
PA;SANTARÉM;11;Prefeito;25;FRANCISCO NÉLIO AGUIAR DA SILVA;NÉLIO AGUIAR;DEM;REPUBLICANOS / PTB / CIDADANIA / PMB / PSD / AVANTE / PODE / PL / SOLIDARIEDADE / DEM / MDB;2;Eleito;2020-11-29 19:41:14;05355;140001124785;Válido;2030402020;2020;0,5922;92732;156601
PA;SANTARÉM;11;Prefeito;13;MARIA DO CARMO MARTINS LIMA;MARIA;PT;PT / PSB / PC do B / PP / PROS / REDE;2;Não Eleito;2020-11-29 19:41:14;05355;140001124992;Válido;2030402020;2020;0,4078;63869;156601
PB;JOÃO PESSOA;11;Prefeito;11;CICERO DE LUCENA FILHO;CICERO LUCENA;PP;PP / PTB / REPUBLICANOS / PTC / PMN / AVANTE / PRTB / CIDADANIA / PMB;2;Eleito;2020-11-29 18:10:10;20516;150000976695;Válido;2030402020;2020;0,5316;185055;348085
PB;JOÃO PESSOA;11;Prefeito;15;NILVAN FERREIRA DO NASCIMENTO;NILVAN FERREIRA;MDB;MDB;2;Não Eleito;2020-11-29 18:10:10;20516;150000719200;Válido;2030402020;2020;0,4684;163030;348085
PE;PAULISTA;11;Prefeito;15;YVES RIBEIRO DE ALBUQUERQUE;YVES RIBEIRO;MDB;REDE / MDB / PV;2;Eleito;2020-11-29 18:54:35;25135;170000818682;Válido;2030402020;2020;0,5752;83858;145789
PE;PAULISTA;11;Prefeito;40;FRANCISCO AFONSO PADILHA DE MELO;FRANCISCO PADILHA;PSB;PMB / PMN / PATRIOTA / PTC / PSL / PT / PL / PSB / PROS / PSC / CIDADANIA / PC do B / DC;2;Não Eleito;2020-11-29 18:54:35;25135;170000718292;Válido;2030402020;2020;0,4248;61931;145789
PE;RECIFE;11;Prefeito;40;JOAO HENRIQUE DE ANDRADE LIMA CAMPOS;JOÃO CAMPOS;PSB;MDB / REDE / PC do B / SOLIDARIEDADE / PROS / PV / AVANTE / REPUBLICANOS / PP / PDT / PSD / PSB;2;Eleito;2020-11-29 19:03:58;25313;170000688433;Válido;2030402020;2020;0,5627;447913;796039
PE;RECIFE;11;Prefeito;13;MARILIA VALENÇA ROCHA ARRAES DE ALENCAR;MARILIA ARRAES;PT;PSOL / PTC / PMB / PT;2;Não Eleito;2020-11-29 19:03:58;25313;170000701230;Válido;2030402020;2020;0,4373;348126;796039
PI;TERESINA;11;Prefeito;15;JOSÉ PESSOA LEAL;DR PESSOA;MDB;PRTB / MDB / PSB;2;Eleito;2020-11-29 19:13:39;12190;180001033351;Válido;2030402020;2020;0,6231;236339;379280
PI;TERESINA;11;Prefeito;45;KLEBER MONTEZUMA FAGUNDES DOS SANTOS;KLEBER MONTEZUMA;PSDB;PSDB / PP / PSL / AVANTE / PDT / DEM / PMB / PV / PODE;2;Não Eleito;2020-11-29 19:13:39;12190;180000652870;Válido;2030402020;2020;0,3769;142941;379280
PR;PONTA GROSSA;11;Prefeito;55;ELIZABETH SILVEIRA SCHMIDT;PROFESSORA ELIZABETH;PSD;PV / AVANTE / PSDB / PSD;2;Eleito;2020-11-29 18:20:10;77771;160000951969;Válido;2030402020;2020;0,5238;87932;167861
PR;PONTA GROSSA;11;Prefeito;20;MABEL CORÁ CANTO;MABEL CANTO;PSC;PODE / PSC / PSB / CIDADANIA / PDT / PP;2;Não Eleito;2020-11-29 18:20:10;77771;160000858805;Válido;2030402020;2020;0,4762;79929;167861
RJ;CAMPOS DOS GOYTACAZES;11;Prefeito;55;WLADIMIR BARROS ASSED MATHEUS DE OLIVEIRA;WLADIMIR GAROTINHO;PSD;PRTB / PP / MDB / PSD / PROS / PODE / PSC;2;Eleito;2020-12-13 14:02:07;58190;190001009042;Válido;2030402020;2020;0,524;121174;231268
RJ;CAMPOS DOS GOYTACAZES;11;Prefeito;12;CAIO SANTOS VIANNA;CAIO VIANNA;PDT;PDT / PL / PSL / DC / PATRIOTA;2;Não Eleito;2020-12-13 14:02:07;58190;190001131229;Válido;2030402020;2020;0,476;110094;231268
RJ;PETRÓPOLIS;11;Prefeito;40;RUBENS JOSÉ FRANÇA BOMTEMPO;RUBENS BOMTEMPO;PSB;PSB / SOLIDARIEDADE / PROS;2;Eleito;2021-12-16 17:06:43;58777;190001254499;Válido;2030402020;2020;0,5518;64907;117634
RJ;PETRÓPOLIS;11;Prefeito;22;BERNARDO CHIM ROSSI;BERNARDO ROSSI;PL;PL / PTB / DEM / MDB / DC;2;Não Eleito;2021-12-16 17:06:43;58777;190001104235;Válido;2030402020;2020;0,4482;52727;117634
RJ;RIO DE JANEIRO;11;Prefeito;25;EDUARDO DA COSTA PAES;EDUARDO PAES;DEM;CIDADANIA / DC / PV / AVANTE / PL / DEM / PSDB;2;Eleito;2020-11-29 20:10:11;60011;190000688286;Válido;2030402020;2020;0,6407;1629319;2543019
RJ;RIO DE JANEIRO;11;Prefeito;10;MARCELO BEZERRA CRIVELLA;CRIVELLA;REPUBLICANOS;PODE / PTC / PMN / PRTB / REPUBLICANOS / PP / PATRIOTA / SOLIDARIEDADE;2;Não Eleito;2020-11-29 20:10:11;60011;190000684240;Válido;2030402020;2020;0,3593;913700;2543019
RJ;SÃO GONÇALO;11;Prefeito;70;NELSON RUAS DOS SANTOS;CAPITÃO NELSON;AVANTE;AVANTE / PL / PSDB;2;Eleito;2020-11-29 19:21:25;58971;190000637911;Válido;2030402020;2020;0,5079;189719;373530
RJ;SÃO GONÇALO;11;Prefeito;13;DIMAS DE PAIVA GADELHA JUNIOR;DIMAS GADELHA;PT;PT / PDT / REDE / PROS / PODE;2;Não Eleito;2020-11-29 19:21:25;58971;190000857139;Válido;2030402020;2020;0,4921;183811;373530
RJ;SÃO JOÃO DE MERITI;11;Prefeito;25;JOAO FERREIRA NETO;DR JOÃO;DEM;PP / PDT / PODE / PL / DEM / PTC / PV / PSDB / PATRIOTA / MDB / PSB;2;Eleito;2020-11-29 19:20:22;59013;190000640057;Válido;2030402020;2020;0,5683;122151;214939
RJ;SÃO JOÃO DE MERITI;11;Prefeito;20;LEONARDO VIEIRA MENDES;LEO VIEIRA;PSC;SOLIDARIEDADE / PMN / PSC;2;Não Eleito;2020-11-29 19:20:22;59013;190000775861;Válido;2030402020;2020;0,4317;92788;214939
RO;PORTO VELHO;11;Prefeito;45;HILDON DE LIMA CHAVES;HILDON CHAVES;PSDB;PSD / PL / PSDB / DEM;2;Eleito;2020-11-29 20:00:42;00035;220001051415;Válido;2030402020;2020;0,5445;109992;202007
RO;PORTO VELHO;11;Prefeito;11;CRISTIANE LOPES DA LUZ BENARROSH;CRISTIANE LOPES;PP;PP / PROS;2;Não Eleito;2020-11-29 20:00:42;00035;220001172317;Válido;2030402020;2020;0,4555;92015;202007
RR;BOA VISTA;11;Prefeito;15;ARTHUR HENRIQUE BRANDÃO MACHADO;ARTHUR HENRIQUE;MDB;MDB / PMB / AVANTE;2;Eleito;2020-11-29 20:30:27;03018;230000679861;Válido;2030402020;2020;0,8536;116792;136824
RR;BOA VISTA;11;Prefeito;77;JOSE OTACI BARROSO DO NASCIMENTO;OTTACI;SOLIDARIEDADE;SOLIDARIEDADE / PATRIOTA / PT / PSC / PSB / PTC / PRTB / PROS / DC / CIDADANIA / PTB;2;Não Eleito;2020-11-29 20:30:27;03018;230000840534;Válido;2030402020;2020;0,1464;20032;136824
RS;CANOAS;11;Prefeito;55;JAIRO JORGE DA SILVA;JAIRO JORGE;PSD;PSD / SOLIDARIEDADE / AVANTE / PV / PSB / PODE / PATRIOTA;2;Eleito;2020-11-29 18:13:02;85898;210000636683;Válido;2030402020;2020;0,5306;82137;154786
RS;CANOAS;11;Prefeito;14;LUIZ CARLOS GHIORZZI BUSATO;LUIZ CARLOS BUSATO;PTB;PL / PDT / REDE / PTB / MDB / DEM;2;Não Eleito;2020-11-29 18:13:02;85898;210000773335;Válido;2030402020;2020;0,4694;72649;154786
RS;CAXIAS DO SUL;11;Prefeito;45;ADILÓ ANGELO DIDOMENICO;ADILÓ;PSDB;PTB / PSC / PSDB / SOLIDARIEDADE / PROS;2;Eleito;2020-11-29 18:54:26;85995;210000880543;Válido;2030402020;2020;0,5957;136590;229297
RS;CAXIAS DO SUL;11;Prefeito;13;GILBERTO JOSÉ SPIER VARGAS;PEPE VARGAS;PT;PT / PC do B / PSOL;2;Não Eleito;2020-11-29 18:54:26;85995;210000650670;Válido;2030402020;2020;0,4043;92707;229297
RS;PELOTAS;11;Prefeito;45;PAULA SCHILD MASCARENHAS;PAULA MASCARENHAS;PSDB;DC / PSL / PTB / PL / PSDB / SOLIDARIEDADE / PSD / REPUBLICANOS;2;Eleito;2020-11-29 19:30:36;87912;210001240622;Válido;2030402020;2020;0,687;105206;153147
RS;PELOTAS;11;Prefeito;13;IVAN ADMAR DORNELLES DUARTE;IVAN DUARTE;PT;PT;2;Não Eleito;2020-11-29 19:30:36;87912;210001233238;Válido;2030402020;2020;0,313;47941;153147
RS;PORTO ALEGRE;11;Prefeito;15;SEBASTIÃO DE ARAÚJO MELO;SEBASTIÃO MELO;MDB;MDB / DEM / CIDADANIA / SOLIDARIEDADE / DC / PRTB / PTC;2;Eleito;2020-11-29 19:31:06;88013;210000668382;Válido;2030402020;2020;0,5463;370550;678295
RS;PORTO ALEGRE;11;Prefeito;65;MANUELA PINTO VIEIRA D AVILA;MANUELA;PC do B;PC do B / PT;2;Não Eleito;2020-11-29 19:31:06;88013;210000729170;Válido;2030402020;2020;0,4537;307745;678295
RS;SANTA MARIA;11;Prefeito;45;JORGE CLADISTONE POZZOBOM;POZZOBOM;PSDB;PTC / DEM / PTB / PODE / PSDB / PSL;2;Eleito;2020-11-29 18:51:12;88412;210001143104;Válido;2030402020;2020;0,5729;71927;125543
RS;SANTA MARIA;11;Prefeito;11;SERGIO ROBERTO CECCHIN;SERGIO CECCHIN;PP;PROS / PP / PRTB / SOLIDARIEDADE / PL / PATRIOTA / AVANTE / MDB;2;Não Eleito;2020-11-29 18:51:12;88412;210000781589;Válido;2030402020;2020;0,4271;53616;125543
SC;BLUMENAU;11;Prefeito;19;MÁRIO HILDEBRANDT;MÁRIO HILDEBRANDT;PODE;PSDB / MDB / REPUBLICANOS / SOLIDARIEDADE / PODE;2;Eleito;2020-11-29 18:30:17;80470;240000755895;Válido;2030402020;2020;0,721;108591;150617
SC;BLUMENAU;11;Prefeito;25;JOÃO PAULO KARAM KLEINUBING;JOÃO PAULO KLEINUBING;DEM;PP / DEM / PSD;2;Não Eleito;2020-11-29 18:30:17;80470;240000641609;Válido;2030402020;2020;0,279;42026;150617
SC;JOINVILLE;11;Prefeito;30;ADRIANO BORNSCHEIN SILVA;ADRIANO SILVA;NOVO;NOVO;2;Eleito;2020-11-29 19:00:34;81795;240000665004;Válido;2030402020;2020;0,5543;145269;262062
SC;JOINVILLE;11;Prefeito;55;DARCI DE MATOS;DARCI DE MATOS;PSD;PSD / PL / PSDB / PP;2;Não Eleito;2020-11-29 19:00:34;81795;240001144430;Válido;2030402020;2020;0,4457;116793;262062
SE;ARACAJU;11;Prefeito;12;EDVALDO NOGUEIRA FILHO;EDVALDO;PDT;PC do B / PSD / PDT / MDB / PV / PP / PSC / SOLIDARIEDADE / REPUBLICANOS;2;Eleito;2020-11-29 18:20:20;31054;260000983413;Válido;2030402020;2020;0,5786;150823;260687
SE;ARACAJU;11;Prefeito;23;DANIELLE GARCIA ALVES SOARES;DELEGADA DANIELLE;CIDADANIA;CIDADANIA / PSB / PL / PSDB;2;Não Eleito;2020-11-29 18:20:20;31054;260000637328;Válido;2030402020;2020;0,4214;109864;260687
SP;BAURU;11;Prefeito;51;SUELLEN SILVA ROSIM;SUÉLLEN ROSIM;PATRIOTA;PATRIOTA;2;Eleito;2020-11-29 18:31:56;62197;250000733762;Válido;2030402020;2020;0,5598;89725;160283
SP;BAURU;11;Prefeito;25;RAUL APARECIDO GONÇALVES PAULA;DR RAUL;DEM;DEM / PSL / PP / MDB;2;Não Eleito;2020-11-29 18:31:56;62197;250001180711;Válido;2030402020;2020;0,4402;70558;160283
SP;CAMPINAS;11;Prefeito;10;DARIO JORGE GIOLO SAADI;DARIO SAADI;REPUBLICANOS;DEM / MDB / REPUBLICANOS / PSB / PSL;2;Eleito;2020-11-29 19:21:11;62910;250000753044;Válido;2030402020;2020;0,5707;222030;389025
SP;CAMPINAS;11;Prefeito;22;RAFAEL FERNANDO ZIMBALDI;RAFA ZIMBALDI;PL;SOLIDARIEDADE / PSC / PP / PSDB / PROS / PL / PODE / AVANTE;2;Não Eleito;2020-11-29 19:21:11;62910;250000869099;Válido;2030402020;2020;0,4293;166995;389025
SP;DIADEMA;11;Prefeito;13;JOSÉ DE FILIPPI JÚNIOR;FILIPPI;PT;SOLIDARIEDADE / PL / PT / AVANTE / PATRIOTA;2;Eleito;2020-11-29 19:10:51;63770;250000769687;Válido;2030402020;2020;0,5135;106849;208080
SP;DIADEMA;11;Prefeito;55;TAKAHARU YAMAUCHI;TAKA YAMAUCHI;PSD;PTB / PSD / REDE / MDB;2;Não Eleito;2020-11-29 19:10:51;63770;250001117769;Válido;2030402020;2020;0,4865;101231;208080
SP;FRANCA;11;Prefeito;15;ALEXANDRE AUGUSTO FERREIRA;ALEXANDRE FERREIRA;MDB;MDB / PSC / PRTB / PMN / AVANTE / PATRIOTA / SOLIDARIEDADE;2;Eleito;2020-11-29 19:41:43;64254;250000746140;Válido;2030402020;2020;0,5762;76339;132490
SP;FRANCA;11;Prefeito;55;FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA;FLÁVIA LANCHA;PSD;PSD / PSB;2;Não Eleito;2020-11-29 19:41:43;64254;250000649117;Válido;2030402020;2020;0,4238;56151;132490
SP;GUARULHOS;11;Prefeito;55;GUSTAVO HENRIC COSTA;GUTI;PSD;CIDADANIA / REPUBLICANOS / MDB / PODE / PSC / PTC / PSB / PSD / PATRIOTA;2;Eleito;2020-11-29 21:06:03;64777;250001156020;Válido;2030402020;2020;0,5783;327022;565485
SP;GUARULHOS;11;Prefeito;13;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;PT;PT / REDE / SOLIDARIEDADE;2;Não Eleito;2020-11-29 21:06:03;64777;250000663708;Válido;2030402020;2020;0,4217;238463;565485
SP;LIMEIRA;11;Prefeito;55;MARIO CELSO BOTION;MARIO BOTION;PSD;PSD / PL / PSC / PV / PROS / PMB;2;Eleito;2020-11-29 18:57:28;66397;250000815741;Válido;2030402020;2020;0,5488;73042;133098
SP;LIMEIRA;11;Prefeito;19;MURILO BERBERT AVIGO FELIX;MURILO FELIX;PODE;AVANTE / PODE / PSL / PDT;2;Não Eleito;2020-11-29 18:57:28;66397;250000815743;Válido;2030402020;2020;0,4512;60056;133098
SP;MAUÁ;11;Prefeito;13;FRANCISCO MARCELO DE OLIVEIRA;MARCELO OLIVEIRA;PT;PT;2;Eleito;2020-11-29 18:51:24;66893;250000831198;Válido;2030402020;2020;0,5074;91459;180242
SP;MAUÁ;11;Prefeito;40;ATILA CESAR MONTEIRO JACOMUSSI;ATILA;PSB;PL / PATRIOTA / PC do B / PSB / AVANTE / SOLIDARIEDADE;2;Não Eleito;2020-11-29 18:51:24;66893;250000769104;Válido;2030402020;2020;0,4926;88783;180242
SP;MOGI DAS CRUZES;11;Prefeito;19;CAIO CÉSAR MACHADO DA CUNHA;CAIO CUNHA;PODE;PTB / PODE / SOLIDARIEDADE;2;Eleito;2020-11-29 19:41:58;67130;250000780243;Válido;2030402020;2020;0,5839;114656;196370
